========= Estatisticas ========= 
Semente utilizada : 372750
Quantidade de arestas removidas: 174478
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 15.91
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 56.05
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 22.04
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 814423
Tempo FINAL(s) =  94
Resultado : 
1 17055
2 16979
3 16904
4 16830
7 16636
8 16574
10 16458
12 16352
13 16309
15 16202
17 16108
19 16019
24 15810
26 15730
29 15614
35 15392
38 15284
40 15216
44 15088
47 14985
49 14926
51 14857
54 14764
58 14644
67 14383
74 14187
79 14052
81 14000
85 13900
89 13800
92 13728
100 13544
110 13324
119 13135
122 13075
128 12955
134 12841
139 12751
143 12681
151 12545
153 12512
154 12499
164 12364
166 12304
184 12031
186 12015
191 11934
206 11739
213 11672
224 11522
236 11384
257 11153
261 11111
264 11080
278 10940
282 10903
283 10892
286 10864
321 10585
330 10486
335 10446
354 10305
360 10263
400 9984
403 9973
426 9829
454 9663
481 9526
491 9506
496 9469
520 9344
539 9264
556 9172
562 9145
588 9049
617 8925
654 8801
666 8750
672 8730
749 8492
770 8447
795 8381
816 8301
841 8254
872 8165
926 8053
944 8003
1003 7863
1014 7859
1055 7760
1094 7700
1130 7632
1219 7488
1349 7310
1424 7237
1490 7186
1513 7160
1616 7142
1626 7038
1680 7035
1701 7033
1716 6929
1802 6917
1871 6804
1969 6797
2129 6620
2290 6537
2419 6464
2439 6455
2603 6339
2619 6331
2722 6321
2850 6256
2902 6230
3210 6120
3325 6064
3410 6045
3504 6013
3672 5969
3815 5919
3948 5883
4126 5842
4292 5797
4537 5740
4757 5691
4860 5683
4986 5671
5058 5647
5342 5582
5390 5562
5589 5524
6492 5382
6537 5360
6568 5355
6732 5329
6770 5323
7040 5300
7374 5231
7777 5204
7792 5199
8351 5106
8425 5092
8955 5029
9214 4994
9464 4977
9631 4923
10133 4870
10559 4857
10573 4843
10854 4774
11147 4743
11169 4735
11474 4720
11490 4689
12165 4623
12513 4598
12570 4596
12653 4573
12809 4564
12996 4553
13219 4530
13602 4463
13768 4436
13823 4432
14383 4395
14387 4377
14614 4337
14680 4328
14717 4320
14727 4314
14732 4309
14806 4301
15059 4296
15182 4292
15513 4260
15779 4213
15971 4184
16364 4149
17513 4037
17528 4022
17582 4016
17604 4014
17887 3979
17981 3973
18336 3939
18419 3926
18493 3919
18502 3911
18667 3900
18899 3875
19308 3826
19372 3816
19529 3792
19672 3790
19684 3788
19687 3786
19842 3779
20065 3767
20248 3736
20582 3711
20747 3685
21067 3660
21531 3603
22282 3532
22393 3516
22587 3499
22638 3485
22723 3480
23309 3410
23468 3396
23635 3392
23712 3335
24047 3300
24527 3250
24665 3240
24741 3238
24835 3218
25505 3191
25572 3184
25792 3119
26217 3117
26470 3094
26882 3038
27149 3025
27262 2968
27988 2894
28540 2838
28696 2828
28777 2814
29044 2787
30030 2762
30259 2680
31301 2638
31355 2630
31968 2495
32273 2465
32579 2435
32671 2426
33277 2367
33866 2310
33955 2302
34032 2294
34240 2274
34532 2246
35666 2138
35856 2120
36229 2092
36300 2078
36671 2043
37143 2000
37375 1977
37675 1949
38320 1889
38706 1859
38752 1849
39142 1813
39294 1799
39555 1775
41205 1681
41285 1670
41789 1572
41867 1565
42068 1547
42180 1537
42881 1475
43109 1455
43189 1448
43994 1378
44284 1353
44568 1333
44704 1317
44939 1297
45057 1287
45341 1263
45424 1256
46158 1205
46228 1199
46332 1181
46555 1162
47028 1140
47125 1126
47740 1067
48454 1012
48494 1009
48752 990
48807 986
48946 978
49453 940
49511 936
50036 901
50529 870
50628 864
50856 856
51054 839
51730 804
52059 793
52232 784
52682 763
52747 761
52789 760
