========= Estatisticas ========= 
Semente utilizada : 7646420
RESULTADO AO FIM DE 1H
Tempo(s) Final = 3600.00
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 686
Quantidade de vezes em que a BL foi executada: 686
Quantidade de vezes em que o PR foi executado: 1526
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 284
Quantidade de solucoes que a BL adicionou ao arquivo global: 5149
Quantidade de solucoes que o PR adicionou ao arquivo global: 34872
Quantidade de avaliacoes da funcao objetivo: 5350459
Pareto aproximativo: 
1418.0000000000 25919.0000000000
1416.0000000000 25936.0000000000
1411.0000000000 26861.0000000000
1390.0000000000 27926.0000000000
1384.0000000000 27930.0000000000
1371.0000000000 27932.0000000000
1407.0000000000 26940.0000000000
1392.0000000000 26946.0000000000
1413.0000000000 26023.0000000000
1447.0000000000 25470.0000000000
1429.0000000000 25478.0000000000
1426.0000000000 25480.0000000000
1450.0000000000 24680.0000000000
1451.0000000000 24564.0000000000
1452.0000000000 24461.0000000000
1502.0000000000 23592.0000000000
1501.0000000000 23598.0000000000
1498.0000000000 23614.0000000000
1475.0000000000 23625.0000000000
1503.0000000000 22657.0000000000
1538.0000000000 22200.0000000000
1536.0000000000 22216.0000000000
1532.0000000000 22219.0000000000
1524.0000000000 22220.0000000000
1516.0000000000 22229.0000000000
1612.0000000000 21419.0000000000
1584.0000000000 21420.0000000000
1581.0000000000 21442.0000000000
1541.0000000000 21446.0000000000
1615.0000000000 19419.0000000000
1616.0000000000 19331.0000000000
1636.0000000000 19099.0000000000
1625.0000000000 19106.0000000000
1694.0000000000 18702.0000000000
1691.0000000000 18720.0000000000
1690.0000000000 18721.0000000000
1685.0000000000 18748.0000000000
1680.0000000000 18751.0000000000
1638.0000000000 18793.0000000000
1705.0000000000 17549.0000000000
1695.0000000000 17550.0000000000
1721.0000000000 17294.0000000000
1719.0000000000 17295.0000000000
1707.0000000000 17310.0000000000
1781.0000000000 16913.0000000000
1778.0000000000 16916.0000000000
1777.0000000000 16918.0000000000
1730.0000000000 16929.0000000000
1726.0000000000 16945.0000000000
