========= Estatisticas ========= 
Semente utilizada : 3220692
Quantidade de arestas removidas: 44018
Quantidade de arestas obrigatorias = 40
Tempo PreProcessamento (s) = 0.66
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  207
Quantidade de solucoes na primeira fase = 295
Tempo PrimeiraFase(s) = 27
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 3.38
Quantidade de solucoes não dominadas que o PR encontrou = 10
Quantiade de avalicoes da funcao objetivo = 304417
Tempo FINAL(s) =  31.04
Resultado : 
9 7220
10 7161
12 7045
13 6989
14 6934
16 6826
17 6773
18 6721
19 6670
21 6570
22 6522
25 6381
27 6289
28 6244
29 6200
31 6114
33 6032
35 5954
36 5916
38 5842
39 5807
40 5773
41 5750
44 5648
46 5575
48 5511
50 5494
51 5418
52 5388
56 5272
58 5216
59 5189
61 5136
65 5032
68 4957
72 4859
75 4787
81 4649
84 4583
86 4540
90 4473
92 4414
94 4386
96 4334
98 4295
99 4276
101 4239
108 4113
111 4091
115 4088
116 3977
119 3928
126 3816
131 3741
133 3712
134 3702
136 3669
137 3657
141 3599
143 3573
146 3535
148 3510
150 3494
153 3450
156 3416
163 3339
166 3307
172 3244
179 3210
180 3205
182 3144
185 3138
186 3106
191 3067
197 3007
199 2990
205 2939
210 2921
215 2918
216 2910
218 2849
219 2827
221 2819
222 2804
227 2799
230 2744
231 2743
235 2726
239 2716
240 2674
244 2659
247 2639
249 2614
253 2588
255 2582
259 2550
266 2549
267 2534
268 2516
269 2498
274 2471
275 2454
278 2449
281 2420
284 2413
285 2398
290 2389
292 2364
294 2350
298 2329
301 2314
312 2260
313 2254
317 2235
320 2221
325 2198
331 2171
334 2166
336 2149
338 2141
339 2136
342 2126
344 2117
356 2069
361 2055
367 2026
369 2016
375 1994
378 1990
381 1989
382 1973
388 1949
393 1931
400 1908
402 1901
406 1888
407 1886
416 1867
421 1849
425 1840
427 1832
428 1828
432 1816
433 1807
441 1785
443 1782
449 1770
450 1761
456 1746
460 1742
461 1735
462 1731
464 1726
468 1722
469 1714
474 1704
478 1693
485 1677
488 1670
491 1663
495 1654
497 1650
501 1644
503 1640
504 1634
507 1632
511 1628
512 1618
518 1605
522 1598
525 1592
530 1586
532 1578
534 1576
535 1574
536 1571
540 1561
541 1558
546 1550
551 1549
552 1540
558 1524
565 1520
568 1509
569 1502
570 1501
579 1484
589 1470
594 1459
600 1453
601 1450
603 1442
609 1432
615 1422
617 1419
625 1408
630 1398
633 1395
635 1392
637 1387
649 1369
653 1363
657 1358
658 1356
670 1353
672 1338
673 1337
682 1326
688 1320
692 1318
700 1303
703 1300
706 1296
710 1291
718 1290
722 1277
729 1269
733 1266
738 1262
739 1258
745 1253
750 1249
754 1244
757 1241
759 1239
764 1234
767 1232
773 1225
784 1213
786 1211
795 1203
797 1202
801 1198
809 1191
814 1190
818 1184
824 1179
827 1177
832 1173
840 1167
844 1164
849 1163
854 1157
865 1156
871 1149
875 1143
881 1139
891 1138
897 1129
901 1127
902 1126
905 1125
909 1122
917 1119
918 1117
923 1115
933 1109
960 1096
978 1093
997 1077
1010 1071
1019 1067
1033 1061
1045 1056
1056 1053
1070 1046
1084 1041
1102 1034
1116 1029
1123 1027
1131 1026
1136 1024
1140 1021
1149 1020
1161 1015
1164 1013
1176 1010
1184 1007
1209 1002
1212 999
1223 996
1231 994
1236 993
1241 992
1257 991
1271 986
1295 982
1305 981
1308 980
1341 979
1343 975
1357 974
1364 972
1388 969
1406 967
1426 965
1438 964
1451 963
1479 961
1497 960
