========= Estatisticas ========= 
Semente utilizada : 8396262
Quantidade de arestas removidas: 166928
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 30.76
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 64.98
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 47.63
Quantidade de solucoes não dominadas que o PR encontrou = 12
Quantiade de avalicoes da funcao objetivo = 1037067
Tempo FINAL(s) =  143.37
Resultado : 
5 35245
10 35106
13 35030
18 34913
29 34682
49 34354
67 34064
73 33980
75 33959
86 33811
96 33690
109 33534
150 33185
158 33044
195 32734
218 32528
226 32501
247 32327
276 32176
331 31900
351 31756
376 31647
388 31610
425 31478
594 30953
667 30847
694 30741
714 30711
758 30656
1107 30099
1171 30027
1186 29995
1443 29807
1492 29768
1496 29670
1623 29565
1814 29398
1842 29343
1855 29332
1981 29231
2075 29154
2129 29112
2309 28995
2332 28960
2347 28949
2442 28882
2706 28693
3373 28253
3611 28104
3632 28091
3710 28043
3746 28021
3769 28007
3888 27949
4327 27673
4605 27541
4639 27491
4753 27425
5394 27060
5414 27055
5475 27027
5949 26752
6131 26652
6419 26495
6613 26390
7095 26301
7120 26117
7357 25990
7927 25686
8021 25636
8149 25568
8699 25277
8951 25144
9006 25115
9041 25098
9424 24895
9504 24853
9882 24655
9970 24609
10246 24465
10390 24390
10690 24234
10742 24207
10835 24162
11309 23913
11421 23855
11741 23709
11769 23675
11858 23629
12416 23341
12544 23275
12907 23088
12975 23053
13220 22927
13292 22890
13625 22719
13976 22539
14796 22119
15183 21921
15588 21714
15964 21522
16201 21519
16307 21347
16766 21113
17084 20951
17414 20783
17811 20603
17813 20580
17995 20490
18049 20460
18476 20243
18703 20141
18791 20083
19181 19885
19583 19681
19997 19471
20423 19255
20788 19070
21091 19056
21163 18880
21240 18841
21564 18719
21635 18641
22111 18401
22579 18251
22875 18210
23027 18192
23081 18104
23228 17835
23361 17771
23497 17699
23683 17605
24090 17467
24364 17455
24453 17406
24670 17342
24694 17328
24782 17237
25029 17186
25031 17153
25044 17134
25161 16981
25213 16953
25735 16812
25779 16765
25987 16654
26187 16583
26251 16439
26447 16334
26739 16279
26741 16258
26766 16208
26873 16187
26887 16185
26919 16149
26936 16141
26980 16115
28164 16101
28178 15509
28405 15367
28485 15334
28634 15268
28687 15250
28710 15241
28750 15167
28805 15137
28973 15094
29856 14656
29955 14602
30065 14547
30072 14546
30566 14294
30588 14279
30650 14258
30659 14252
30668 14245
30679 14238
30710 14224
30778 14181
30853 14166
30890 14137
30953 14121
30982 14109
31047 14076
31054 14051
31143 14012
31556 13837
32479 13414
32557 13353
32573 13329
32827 13194
32865 13140
33041 13108
33123 13066
33316 12986
33519 12955
33698 12785
33758 12778
33795 12768
34059 12604
34304 12440
34421 12353
34619 12318
34670 12146
35312 12106
35325 11960
35365 11910
35442 11904
35556 11856
35809 11756
36006 11617
36047 11560
36133 11550
36286 11453
36397 11366
36742 11171
37156 10868
37350 10772
37540 10678
37807 10546
38068 10417
38323 10291
38406 10250
38487 10210
38724 10093
39105 10084
39494 9713
39557 9694
39629 9647
39719 9602
40011 9458
40888 9214
40918 9011
41357 8930
41420 8900
41454 8747
41974 8491
42352 8305
42596 8185
43127 7924
43423 7781
43469 7756
44184 7405
44290 7353
44698 7153
44845 7081
44941 7034
45082 6965
45577 6723
45835 6597
45919 6556
46329 6356
46641 6204
46717 6167
46976 6041
47186 5939
47322 5873
47487 5793
47952 5568
48072 5510
48246 5426
48507 5300
48563 5273
48725 5195
49400 4871
49473 4836
49617 4767
49916 4624
50004 4582
50390 4414
50487 4352
50687 4257
51126 4049
51306 3964
51869 3699
51965 3654
52248 3526
52323 3487
52965 3190
53002 3173
53085 3135
53651 2878
53751 2833
54075 2689
54125 2667
54349 2569
54441 2529
54980 2298
55301 2164
55403 2122
55425 2113
55720 2045
55819 1992
55961 1900
56353 1756
56754 1682
57155 1502
57429 1460
57618 1412
57645 1409
