========= Estatisticas ========= 
Semente utilizada : 1769230
Quantidade de arestas removidas: 42628
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 1.57
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 38
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 7.36
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 545205
Tempo FINAL(s) =  46.93
Resultado : 
19 12477
20 12390
21 12305
22 12226
24 12076
25 12004
26 11934
27 11865
28 11798
29 11732
32 11543
34 11421
36 11301
37 11245
39 11135
40 11082
43 10929
45 10829
47 10733
50 10592
52 10500
54 10412
56 10327
58 10245
60 10168
64 10022
65 9987
66 9953
70 9821
75 9661
77 9598
79 9536
82 9446
84 9388
90 9220
92 9165
94 9113
98 9003
100 8950
105 8820
111 8676
115 8584
116 8562
120 8478
124 8400
131 8267
133 8230
137 8157
142 8067
144 8032
148 7971
150 7931
154 7924
156 7832
160 7768
173 7585
175 7544
180 7485
190 7363
192 7308
200 7250
208 7100
212 7050
221 6941
224 6906
228 6896
230 6837
248 6640
249 6628
257 6544
270 6425
274 6378
280 6324
281 6321
290 6238
299 6163
311 6070
317 6021
328 5943
341 5862
355 5760
381 5612
395 5531
404 5482
416 5430
425 5378
427 5370
449 5271
451 5259
499 5108
532 4958
561 4889
576 4859
581 4840
588 4767
628 4687
630 4642
632 4617
653 4588
661 4562
703 4460
734 4370
764 4299
772 4289
777 4272
794 4244
813 4203
821 4191
920 4041
928 4028
963 3992
981 3956
1066 3887
1158 3835
1204 3806
1219 3745
1288 3697
1336 3666
1394 3548
1414 3533
1456 3520
1459 3509
1527 3476
1606 3415
1641 3414
1670 3381
1826 3313
1850 3297
1956 3263
2002 3240
2151 3176
2192 3164
2303 3125
2320 3119
2401 3095
2524 3064
2589 3054
2674 3028
2716 3009
3013 2944
3282 2882
3397 2868
3481 2855
3484 2845
3543 2831
3704 2816
3730 2811
3768 2788
3867 2780
3973 2763
4202 2719
4406 2706
4515 2695
4611 2660
4756 2645
4784 2632
5005 2585
5115 2577
5355 2543
5541 2520
5547 2508
5747 2474
5790 2468
5862 2458
5944 2447
6000 2439
6074 2429
6221 2412
6403 2385
6655 2352
6717 2344
6874 2324
7128 2309
7196 2304
7232 2298
7282 2290
7421 2260
7438 2255
7693 2235
7852 2221
8168 2218
8266 2211
8356 2180
8587 2178
8595 2130
8665 2112
8830 2087
8994 2081
9002 2067
9157 2066
9210 2043
9463 2014
9547 2008
9621 1996
9940 1960
10133 1944
10231 1943
10302 1926
10589 1898
10795 1868
10873 1856
11037 1838
11183 1822
11555 1791
11726 1763
11833 1752
11862 1751
11951 1744
12064 1741
12131 1726
12181 1717
12211 1711
12332 1709
12361 1695
12540 1676
12710 1658
12786 1655
12789 1654
12799 1653
12898 1640
13182 1626
13215 1605
13393 1587
13438 1584
13763 1548
14082 1515
14221 1502
14354 1487
14588 1463
14650 1459
14686 1453
14745 1447
15106 1423
15241 1398
15555 1387
15757 1349
15803 1343
15838 1338
15909 1331
15970 1325
16052 1317
16196 1303
16506 1273
16714 1253
16860 1239
17236 1212
17248 1202
17470 1181
17523 1176
17608 1168
17736 1156
17811 1149
17897 1141
18348 1112
18776 1105
18789 1103
18860 1076
18940 1046
19086 1033
19233 1020
19454 1011
19461 1000
19852 974
19873 973
19925 962
19978 955
20210 935
20245 932
20351 923
20434 916
20819 884
20880 879
21174 855
21248 849
21673 815
21939 794
21990 790
22302 766
22365 765
22422 757
22516 750
22849 726
22963 718
23006 715
23322 694
23641 674
23690 671
23895 659
23949 656
24005 653
24191 647
24362 635
24532 627
24743 618
25255 600
25287 599
25347 598
25423 595
25463 594
25597 592
