========= Estatisticas ========= 
Semente utilizada : 6082164
Tempo(s) Final = 3.26
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2218
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 108
Quantidade de solucoes que a BL adicionou ao arquivo global: 2406
Quantidade de solucoes que o PR adicionou ao arquivo global: 1981
Quantidade de avaliacoes da funcao objetivo: 399375
Pareto aproximativo: 
87.0000000000 2372.0000000000
86.0000000000 2391.0000000000
116.0000000000 1859.0000000000
112.0000000000 1903.0000000000
110.0000000000 1919.0000000000
107.0000000000 1963.0000000000
105.0000000000 1979.0000000000
108.0000000000 1946.0000000000
103.0000000000 1998.0000000000
102.0000000000 2012.0000000000
100.0000000000 2043.0000000000
101.0000000000 2027.0000000000
92.0000000000 2177.0000000000
89.0000000000 2244.0000000000
88.0000000000 2268.0000000000
90.0000000000 2217.0000000000
91.0000000000 2193.0000000000
94.0000000000 2128.0000000000
96.0000000000 2093.0000000000
97.0000000000 2077.0000000000
98.0000000000 2062.0000000000
99.0000000000 2048.0000000000
111.0000000000 1916.0000000000
106.0000000000 1976.0000000000
104.0000000000 1984.0000000000
109.0000000000 1924.0000000000
113.0000000000 1880.0000000000
114.0000000000 1871.0000000000
118.0000000000 1827.0000000000
117.0000000000 1855.0000000000
121.0000000000 1807.0000000000
123.0000000000 1782.0000000000
119.0000000000 1826.0000000000
125.0000000000 1758.0000000000
120.0000000000 1822.0000000000
124.0000000000 1766.0000000000
127.0000000000 1739.0000000000
126.0000000000 1755.0000000000
122.0000000000 1792.0000000000
128.0000000000 1731.0000000000
132.0000000000 1709.0000000000
130.0000000000 1716.0000000000
131.0000000000 1710.0000000000
210.0000000000 1360.0000000000
170.0000000000 1527.0000000000
201.0000000000 1395.0000000000
181.0000000000 1477.0000000000
197.0000000000 1412.0000000000
190.0000000000 1440.0000000000
194.0000000000 1422.0000000000
154.0000000000 1597.0000000000
178.0000000000 1493.0000000000
171.0000000000 1521.0000000000
168.0000000000 1536.0000000000
165.0000000000 1546.0000000000
142.0000000000 1656.0000000000
163.0000000000 1566.0000000000
133.0000000000 1699.0000000000
147.0000000000 1634.0000000000
144.0000000000 1644.0000000000
146.0000000000 1638.0000000000
161.0000000000 1568.0000000000
155.0000000000 1593.0000000000
149.0000000000 1620.0000000000
141.0000000000 1661.0000000000
138.0000000000 1671.0000000000
148.0000000000 1624.0000000000
151.0000000000 1612.0000000000
159.0000000000 1573.0000000000
180.0000000000 1483.0000000000
179.0000000000 1485.0000000000
173.0000000000 1510.0000000000
183.0000000000 1467.0000000000
189.0000000000 1442.0000000000
191.0000000000 1434.0000000000
192.0000000000 1432.0000000000
202.0000000000 1389.0000000000
219.0000000000 1334.0000000000
218.0000000000 1341.0000000000
204.0000000000 1387.0000000000
213.0000000000 1349.0000000000
215.0000000000 1342.0000000000
227.0000000000 1314.0000000000
229.0000000000 1307.0000000000
256.0000000000 1252.0000000000
237.0000000000 1293.0000000000
239.0000000000 1286.0000000000
248.0000000000 1268.0000000000
233.0000000000 1300.0000000000
241.0000000000 1279.0000000000
249.0000000000 1263.0000000000
355.0000000000 1095.0000000000
378.0000000000 1062.0000000000
394.0000000000 1041.0000000000
340.0000000000 1117.0000000000
333.0000000000 1129.0000000000
332.0000000000 1134.0000000000
266.0000000000 1234.0000000000
309.0000000000 1164.0000000000
263.0000000000 1239.0000000000
315.0000000000 1156.0000000000
303.0000000000 1172.0000000000
271.0000000000 1223.0000000000
281.0000000000 1206.0000000000
295.0000000000 1184.0000000000
284.0000000000 1201.0000000000
296.0000000000 1182.0000000000
293.0000000000 1187.0000000000
305.0000000000 1168.0000000000
316.0000000000 1151.0000000000
343.0000000000 1111.0000000000
359.0000000000 1088.0000000000
367.0000000000 1077.0000000000
386.0000000000 1051.0000000000
370.0000000000 1073.0000000000
442.0000000000 984.0000000000
413.0000000000 1016.0000000000
416.0000000000 1012.0000000000
397.0000000000 1038.0000000000
424.0000000000 1001.0000000000
423.0000000000 1003.0000000000
432.0000000000 991.0000000000
473.0000000000 952.0000000000
455.0000000000 967.0000000000
475.0000000000 951.0000000000
497.0000000000 926.0000000000
485.0000000000 939.0000000000
491.0000000000 934.0000000000
501.0000000000 920.0000000000
509.0000000000 913.0000000000
519.0000000000 905.0000000000
560.0000000000 875.0000000000
590.0000000000 854.0000000000
564.0000000000 871.0000000000
530.0000000000 894.0000000000
543.0000000000 885.0000000000
577.0000000000 862.0000000000
583.0000000000 858.0000000000
646.0000000000 820.0000000000
623.0000000000 833.0000000000
603.0000000000 845.0000000000
627.0000000000 830.0000000000
647.0000000000 818.0000000000
679.0000000000 799.0000000000
912.0000000000 696.0000000000
890.0000000000 705.0000000000
904.0000000000 702.0000000000
730.0000000000 773.0000000000
745.0000000000 768.0000000000
717.0000000000 781.0000000000
702.0000000000 786.0000000000
735.0000000000 770.0000000000
756.0000000000 760.0000000000
784.0000000000 747.0000000000
817.0000000000 736.0000000000
815.0000000000 738.0000000000
808.0000000000 743.0000000000
845.0000000000 724.0000000000
847.0000000000 723.0000000000
821.0000000000 730.0000000000
864.0000000000 712.0000000000
920.0000000000 693.0000000000
1240.0000000000 583.0000000000
1211.0000000000 592.0000000000
1163.0000000000 608.0000000000
1149.0000000000 609.0000000000
1170.0000000000 602.0000000000
1127.0000000000 616.0000000000
1110.0000000000 629.0000000000
1019.0000000000 652.0000000000
1085.0000000000 632.0000000000
993.0000000000 663.0000000000
962.0000000000 679.0000000000
941.0000000000 683.0000000000
931.0000000000 686.0000000000
982.0000000000 667.0000000000
974.0000000000 668.0000000000
1012.0000000000 654.0000000000
1023.0000000000 650.0000000000
1086.0000000000 631.0000000000
1046.0000000000 642.0000000000
1115.0000000000 619.0000000000
1215.0000000000 588.0000000000
