========= Estatisticas ========= 
Semente utilizada : 6247930
Quantidade de arestas removidas: 396138
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 68.71
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 76.87
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 37.42
Quantidade de solucoes não dominadas que o PR encontrou = 7
Quantiade de avalicoes da funcao objetivo = 833577
Tempo FINAL(s) =  183
Resultado : 
1 19675
3 19519
4 19453
6 19341
9 19199
11 19117
14 19006
16 18934
20 18794
24 18658
25 18625
29 18497
35 18322
46 18019
47 17993
48 17968
53 17843
58 17723
66 17539
75 17341
84 17152
89 17067
95 16932
99 16856
108 16694
110 16659
120 16489
133 16281
148 16056
160 15889
172 15720
195 15421
206 15290
219 15133
221 15110
252 14769
258 14706
261 14675
267 14618
287 14431
291 14375
295 14337
298 14309
325 14067
333 13999
365 13744
380 13632
413 13403
421 13351
442 13263
470 13093
492 12979
503 12917
512 12852
538 12740
555 12649
578 12569
589 12512
600 12469
636 12353
671 12213
711 12082
761 11936
763 11927
852 11735
861 11683
886 11625
913 11543
964 11423
999 11353
1027 11297
1104 11147
1156 11065
1172 11020
1298 10834
1314 10794
1380 10750
1617 10444
1647 10443
1782 10276
1785 10252
1848 10230
1924 10133
2241 9875
2266 9872
2428 9777
2546 9759
2687 9602
2855 9533
2893 9471
3438 9252
3489 9200
3882 9096
4000 9027
4079 9023
4137 8985
4346 8910
4462 8877
4477 8874
5095 8729
5396 8636
5648 8580
5718 8565
5853 8548
6436 8421
7070 8346
7113 8338
7135 8294
7475 8280
7947 8159
8638 8066
9066 7999
9093 7983
9195 7968
9236 7962
10304 7955
10453 7788
11271 7745
11599 7739
11654 7705
11689 7623
12508 7512
12661 7493
12703 7490
13182 7434
13646 7389
13786 7358
14236 7301
14379 7282
14576 7257
14813 7222
15100 7187
15332 7159
16159 7069
16436 7026
16603 7012
17372 6932
17485 6920
17719 6891
17788 6875
17930 6870
18492 6812
18587 6797
18753 6776
18994 6725
19306 6715
19910 6652
19996 6622
20148 6592
20461 6586
21264 6491
21562 6469
21860 6427
22566 6358
22612 6345
23032 6314
23094 6303
23241 6294
23723 6236
23767 6232
24042 6200
24386 6149
24456 6136
24613 6120
24766 6098
24861 6070
25261 6043
26536 5922
27465 5832
27738 5796
27756 5789
27767 5787
27802 5784
28758 5686
29115 5644
29350 5620
29405 5616
29807 5576
29855 5575
29953 5561
30007 5553
30025 5549
30157 5534
30181 5531
30183 5526
30364 5514
30426 5507
30430 5505
30477 5500
30654 5486
30757 5477
32957 5242
32961 5240
33578 5185
34238 5151
34446 5141
34591 5134
35135 4961
35669 4958
36485 4879
37052 4878
37183 4825
37259 4790
37356 4774
38007 4664
38467 4639
39110 4551
40201 4546
40208 4474
40504 4409
41001 4395
41031 4393
41065 4377
41125 4346
41599 4298
42222 4235
42902 4213
43869 4211
43925 4186
43941 4120
44143 4092
45095 4020
45103 3979
45857 3966
46326 3922
46376 3920
46421 3916
46842 3773
46933 3764
47338 3724
47693 3689
48242 3635
48803 3580
48987 3562
49725 3490
50733 3392
51915 3345
52252 3245
52850 3237
52916 3181
53312 3143
53748 3101
54332 3045
55886 2897
56182 2869
56659 2824
57339 2760
57956 2707
58683 2634
59465 2629
59508 2557
60266 2543
60497 2465
60686 2462
61145 2405
61600 2363
61904 2335
61991 2327
65305 2040
65329 2039
65421 2037
65423 2015
65590 2007
65601 1999
66092 1955
66617 1922
66923 1881
67523 1828
67705 1812
67956 1790
69290 1674
69615 1646
69965 1616
70388 1580
70683 1555
71871 1456
71943 1450
72003 1447
72016 1444
72077 1439
72126 1435
73022 1363
73085 1358
73370 1354
73389 1334
74910 1217
75110 1202
75503 1173
76342 1113
76515 1101
76647 1092
76706 1088
77476 1037
78089 999
79424 931
80043 895
80218 887
80497 875
80622 870
80859 861
