========= Estatisticas ========= 
Semente utilizada : 1666979
RESULTADO AO FIM DE 1H
Tempo(s) Final = 3600.00
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 686
Quantidade de vezes em que a BL foi executada: 686
Quantidade de vezes em que o PR foi executado: 1714
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 211
Quantidade de solucoes que a BL adicionou ao arquivo global: 4921
Quantidade de solucoes que o PR adicionou ao arquivo global: 43558
Quantidade de avaliacoes da funcao objetivo: 5258820
Pareto aproximativo: 
1089.0000000000 15390.0000000000
1091.0000000000 15352.0000000000
1090.0000000000 15372.0000000000
1088.0000000000 15400.0000000000
1084.0000000000 15940.0000000000
1085.0000000000 15909.0000000000
1046.0000000000 17100.0000000000
1041.0000000000 17124.0000000000
1029.0000000000 17447.0000000000
1037.0000000000 17194.0000000000
1035.0000000000 17198.0000000000
1049.0000000000 16709.0000000000
1047.0000000000 16731.0000000000
1053.0000000000 16561.0000000000
1054.0000000000 16476.0000000000
1069.0000000000 15967.0000000000
1087.0000000000 15427.0000000000
1086.0000000000 15432.0000000000
1100.0000000000 15246.0000000000
1097.0000000000 15251.0000000000
1092.0000000000 15252.0000000000
1101.0000000000 15050.0000000000
1102.0000000000 14962.0000000000
1161.0000000000 13689.0000000000
1163.0000000000 13683.0000000000
1151.0000000000 13690.0000000000
1203.0000000000 13311.0000000000
1200.0000000000 13319.0000000000
1198.0000000000 13322.0000000000
1186.0000000000 13334.0000000000
1181.0000000000 13343.0000000000
1166.0000000000 13345.0000000000
1205.0000000000 12569.0000000000
1222.0000000000 12488.0000000000
1223.0000000000 12413.0000000000
1224.0000000000 12325.0000000000
1225.0000000000 12245.0000000000
1226.0000000000 12186.0000000000
1227.0000000000 12129.0000000000
1293.0000000000 12080.0000000000
1228.0000000000 12095.0000000000
1294.0000000000 10979.0000000000
1312.0000000000 10883.0000000000
1313.0000000000 10833.0000000000
1314.0000000000 10768.0000000000
1315.0000000000 10748.0000000000
1316.0000000000 10673.0000000000
1364.0000000000 10614.0000000000
1338.0000000000 10630.0000000000
1317.0000000000 10634.0000000000
1367.0000000000 9958.0000000000
1368.0000000000 9941.0000000000
1423.0000000000 9822.0000000000
1419.0000000000 9828.0000000000
1406.0000000000 9837.0000000000
1422.0000000000 9823.0000000000
1418.0000000000 9833.0000000000
1397.0000000000 9840.0000000000
1376.0000000000 9841.0000000000
1425.0000000000 9314.0000000000
1623.0000000000 7694.0000000000
1609.0000000000 7745.0000000000
1541.0000000000 8622.0000000000
1539.0000000000 8625.0000000000
1537.0000000000 8672.0000000000
1456.0000000000 8971.0000000000
1458.0000000000 8948.0000000000
1429.0000000000 9237.0000000000
1451.0000000000 9187.0000000000
1452.0000000000 9099.0000000000
1453.0000000000 9073.0000000000
1455.0000000000 9009.0000000000
1457.0000000000 8957.0000000000
1459.0000000000 8938.0000000000
1548.0000000000 8194.0000000000
1542.0000000000 8442.0000000000
1543.0000000000 8345.0000000000
1544.0000000000 8303.0000000000
1545.0000000000 8214.0000000000
1546.0000000000 8195.0000000000
1563.0000000000 8116.0000000000
1564.0000000000 8060.0000000000
1602.0000000000 8035.0000000000
1567.0000000000 8038.0000000000
1607.0000000000 7772.0000000000
1608.0000000000 7751.0000000000
1667.0000000000 7617.0000000000
1631.0000000000 7628.0000000000
1660.0000000000 7621.0000000000
1625.0000000000 7677.0000000000
1626.0000000000 7634.0000000000
1785.0000000000 6889.0000000000
1784.0000000000 6925.0000000000
1765.0000000000 7075.0000000000
1762.0000000000 7081.0000000000
1760.0000000000 7090.0000000000
1759.0000000000 7098.0000000000
1712.0000000000 7157.0000000000
1721.0000000000 7122.0000000000
1713.0000000000 7123.0000000000
1821.0000000000 6660.0000000000
1822.0000000000 6635.0000000000
1823.0000000000 6587.0000000000
1833.0000000000 6560.0000000000
1842.0000000000 6529.0000000000
1839.0000000000 6532.0000000000
1835.0000000000 6535.0000000000
1899.0000000000 6418.0000000000
1901.0000000000 6400.0000000000
1911.0000000000 6232.0000000000
2116.0000000000 5577.0000000000
2097.0000000000 5706.0000000000
2033.0000000000 5906.0000000000
2028.0000000000 5910.0000000000
1972.0000000000 6014.0000000000
1988.0000000000 5987.0000000000
1990.0000000000 5954.0000000000
2001.0000000000 5925.0000000000
2000.0000000000 5942.0000000000
2002.0000000000 5915.0000000000
2098.0000000000 5686.0000000000
2114.0000000000 5580.0000000000
2154.0000000000 5485.0000000000
2167.0000000000 5461.0000000000
2163.0000000000 5465.0000000000
2156.0000000000 5468.0000000000
2212.0000000000 5403.0000000000
3408.0000000000 4107.0000000000
2302.0000000000 5119.0000000000
2299.0000000000 5126.0000000000
2286.0000000000 5179.0000000000
2273.0000000000 5274.0000000000
2275.0000000000 5254.0000000000
2274.0000000000 5270.0000000000
3404.0000000000 4109.0000000000
3398.0000000000 4110.0000000000
2301.0000000000 5121.0000000000
2440.0000000000 4940.0000000000
2441.0000000000 4927.0000000000
3719.0000000000 3774.0000000000
3668.0000000000 3777.0000000000
3661.0000000000 3785.0000000000
3566.0000000000 3786.0000000000
