========= Estatisticas ========= 
Semente utilizada : 6604452
Tempo(s) Final = 1317.72
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2160
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 141
Quantidade de solucoes que a BL adicionou ao arquivo global: 4558
Quantidade de solucoes que o PR adicionou ao arquivo global: 5656
Quantidade de avaliacoes da funcao objetivo: 3022506
Pareto aproximativo: 
1.0000000000 10651.0000000000
0.0000000000 10658.0000000000
2.0000000000 10494.0000000000
3.0000000000 10435.0000000000
5.0000000000 10322.0000000000
221.0000000000 5857.0000000000
202.0000000000 6213.0000000000
200.0000000000 6255.0000000000
175.0000000000 6610.0000000000
173.0000000000 6653.0000000000
172.0000000000 6673.0000000000
149.0000000000 6974.0000000000
150.0000000000 6969.0000000000
144.0000000000 6980.0000000000
143.0000000000 6982.0000000000
99.0000000000 7642.0000000000
96.0000000000 7731.0000000000
94.0000000000 7746.0000000000
93.0000000000 7757.0000000000
80.0000000000 8064.0000000000
79.0000000000 8074.0000000000
76.0000000000 8182.0000000000
75.0000000000 8186.0000000000
74.0000000000 8207.0000000000
73.0000000000 8241.0000000000
60.0000000000 8532.0000000000
59.0000000000 8544.0000000000
57.0000000000 8705.0000000000
56.0000000000 8731.0000000000
55.0000000000 8755.0000000000
54.0000000000 8780.0000000000
40.0000000000 9179.0000000000
33.0000000000 9297.0000000000
32.0000000000 9300.0000000000
31.0000000000 9325.0000000000
27.0000000000 9489.0000000000
26.0000000000 9515.0000000000
25.0000000000 9581.0000000000
21.0000000000 9676.0000000000
20.0000000000 9698.0000000000
18.0000000000 9832.0000000000
11.0000000000 10069.0000000000
9.0000000000 10185.0000000000
8.0000000000 10198.0000000000
7.0000000000 10222.0000000000
10.0000000000 10082.0000000000
12.0000000000 10010.0000000000
13.0000000000 9951.0000000000
17.0000000000 9859.0000000000
16.0000000000 9860.0000000000
15.0000000000 9868.0000000000
19.0000000000 9715.0000000000
23.0000000000 9605.0000000000
22.0000000000 9606.0000000000
28.0000000000 9398.0000000000
30.0000000000 9332.0000000000
34.0000000000 9205.0000000000
41.0000000000 8998.0000000000
52.0000000000 8801.0000000000
49.0000000000 8804.0000000000
48.0000000000 8807.0000000000
58.0000000000 8547.0000000000
72.0000000000 8316.0000000000
67.0000000000 8322.0000000000
78.0000000000 8079.0000000000
77.0000000000 8083.0000000000
84.0000000000 7971.0000000000
82.0000000000 7973.0000000000
91.0000000000 7784.0000000000
98.0000000000 7644.0000000000
109.0000000000 7435.0000000000
132.0000000000 7275.0000000000
127.0000000000 7281.0000000000
126.0000000000 7287.0000000000
119.0000000000 7288.0000000000
117.0000000000 7291.0000000000
133.0000000000 7023.0000000000
141.0000000000 6987.0000000000
139.0000000000 6998.0000000000
134.0000000000 7002.0000000000
152.0000000000 6799.0000000000
153.0000000000 6743.0000000000
169.0000000000 6679.0000000000
155.0000000000 6681.0000000000
154.0000000000 6682.0000000000
178.0000000000 6446.0000000000
180.0000000000 6343.0000000000
181.0000000000 6317.0000000000
182.0000000000 6278.0000000000
206.0000000000 6088.0000000000
207.0000000000 6003.0000000000
208.0000000000 5961.0000000000
205.0000000000 6099.0000000000
212.0000000000 5912.0000000000
213.0000000000 5877.0000000000
224.0000000000 5746.0000000000
226.0000000000 5725.0000000000
227.0000000000 5712.0000000000
244.0000000000 5539.0000000000
239.0000000000 5693.0000000000
240.0000000000 5660.0000000000
441.0000000000 4048.0000000000
336.0000000000 4769.0000000000
338.0000000000 4768.0000000000
334.0000000000 4782.0000000000
291.0000000000 5127.0000000000
295.0000000000 5048.0000000000
301.0000000000 5007.0000000000
296.0000000000 5040.0000000000
242.0000000000 5547.0000000000
258.0000000000 5478.0000000000
259.0000000000 5410.0000000000
263.0000000000 5365.0000000000
260.0000000000 5367.0000000000
287.0000000000 5264.0000000000
283.0000000000 5266.0000000000
270.0000000000 5272.0000000000
293.0000000000 5065.0000000000
294.0000000000 5056.0000000000
297.0000000000 5030.0000000000
303.0000000000 4979.0000000000
327.0000000000 4787.0000000000
345.0000000000 4682.0000000000
341.0000000000 4683.0000000000
367.0000000000 4550.0000000000
368.0000000000 4534.0000000000
399.0000000000 4392.0000000000
388.0000000000 4394.0000000000
385.0000000000 4398.0000000000
381.0000000000 4426.0000000000
382.0000000000 4402.0000000000
432.0000000000 4297.0000000000
433.0000000000 4227.0000000000
434.0000000000 4177.0000000000
435.0000000000 4149.0000000000
447.0000000000 4024.0000000000
445.0000000000 4025.0000000000
461.0000000000 4001.0000000000
600.0000000000 3443.0000000000
491.0000000000 3848.0000000000
488.0000000000 3861.0000000000
467.0000000000 3910.0000000000
468.0000000000 3899.0000000000
510.0000000000 3791.0000000000
511.0000000000 3771.0000000000
513.0000000000 3683.0000000000
517.0000000000 3654.0000000000
520.0000000000 3640.0000000000
543.0000000000 3555.0000000000
537.0000000000 3571.0000000000
538.0000000000 3559.0000000000
555.0000000000 3486.0000000000
601.0000000000 3381.0000000000
604.0000000000 3348.0000000000
603.0000000000 3354.0000000000
623.0000000000 3237.0000000000
625.0000000000 3211.0000000000
676.0000000000 3049.0000000000
671.0000000000 3058.0000000000
670.0000000000 3062.0000000000
672.0000000000 3050.0000000000
742.0000000000 2966.0000000000
743.0000000000 2924.0000000000
744.0000000000 2869.0000000000
842.0000000000 2618.0000000000
845.0000000000 2587.0000000000
843.0000000000 2589.0000000000
841.0000000000 2619.0000000000
847.0000000000 2572.0000000000
854.0000000000 2557.0000000000
855.0000000000 2554.0000000000
961.0000000000 2427.0000000000
963.0000000000 2417.0000000000
964.0000000000 2409.0000000000
1011.0000000000 2259.0000000000
1025.0000000000 2252.0000000000
1002.0000000000 2266.0000000000
1051.0000000000 2198.0000000000
1046.0000000000 2199.0000000000
1042.0000000000 2200.0000000000
1108.0000000000 2145.0000000000
1112.0000000000 2098.0000000000
1116.0000000000 2089.0000000000
1121.0000000000 2082.0000000000
1354.0000000000 1871.0000000000
1229.0000000000 1946.0000000000
1188.0000000000 1993.0000000000
1220.0000000000 1953.0000000000
1276.0000000000 1891.0000000000
1255.0000000000 1912.0000000000
1261.0000000000 1904.0000000000
1268.0000000000 1898.0000000000
1260.0000000000 1905.0000000000
1511.0000000000 1654.0000000000
1503.0000000000 1707.0000000000
1520.0000000000 1646.0000000000
1516.0000000000 1649.0000000000
1524.0000000000 1642.0000000000
1545.0000000000 1624.0000000000
1641.0000000000 1549.0000000000
1636.0000000000 1550.0000000000
1656.0000000000 1542.0000000000
1645.0000000000 1543.0000000000
1737.0000000000 1481.0000000000
1740.0000000000 1480.0000000000
1741.0000000000 1472.0000000000
1859.0000000000 1404.0000000000
1863.0000000000 1391.0000000000
1854.0000000000 1439.0000000000
1861.0000000000 1393.0000000000
1875.0000000000 1383.0000000000
1867.0000000000 1388.0000000000
1883.0000000000 1378.0000000000
2020.0000000000 1303.0000000000
2031.0000000000 1301.0000000000
2034.0000000000 1300.0000000000
2016.0000000000 1305.0000000000
2018.0000000000 1304.0000000000
1990.0000000000 1315.0000000000
2187.0000000000 1220.0000000000
2182.0000000000 1221.0000000000
2157.0000000000 1253.0000000000
2168.0000000000 1226.0000000000
2177.0000000000 1222.0000000000
2212.0000000000 1209.0000000000
2205.0000000000 1210.0000000000
2336.0000000000 1162.0000000000
2342.0000000000 1157.0000000000
2343.0000000000 1156.0000000000
2408.0000000000 1143.0000000000
2382.0000000000 1147.0000000000
2372.0000000000 1148.0000000000
2361.0000000000 1150.0000000000
2357.0000000000 1151.0000000000
2543.0000000000 1092.0000000000
2534.0000000000 1093.0000000000
2525.0000000000 1095.0000000000
2544.0000000000 1090.0000000000
2564.0000000000 1087.0000000000
2553.0000000000 1088.0000000000
2545.0000000000 1089.0000000000
2715.0000000000 1041.0000000000
2712.0000000000 1042.0000000000
2810.0000000000 1033.0000000000
2798.0000000000 1034.0000000000
2783.0000000000 1035.0000000000
2768.0000000000 1036.0000000000
2707.0000000000 1043.0000000000
2869.0000000000 1010.0000000000
2875.0000000000 1007.0000000000
2879.0000000000 1000.0000000000
2892.0000000000 997.0000000000
2945.0000000000 987.0000000000
2958.0000000000 983.0000000000
2946.0000000000 985.0000000000
2960.0000000000 982.0000000000
3170.0000000000 943.0000000000
3155.0000000000 944.0000000000
3145.0000000000 945.0000000000
3208.0000000000 936.0000000000
3255.0000000000 930.0000000000
3242.0000000000 931.0000000000
3225.0000000000 932.0000000000
3211.0000000000 933.0000000000
3412.0000000000 902.0000000000
3377.0000000000 907.0000000000
3367.0000000000 908.0000000000
3352.0000000000 912.0000000000
3355.0000000000 909.0000000000
3392.0000000000 904.0000000000
3381.0000000000 905.0000000000
3577.0000000000 878.0000000000
3568.0000000000 879.0000000000
3553.0000000000 893.0000000000
3556.0000000000 880.0000000000
3586.0000000000 876.0000000000
3682.0000000000 864.0000000000
3711.0000000000 861.0000000000
3699.0000000000 862.0000000000
3879.0000000000 842.0000000000
3898.0000000000 840.0000000000
4067.0000000000 833.0000000000
4064.0000000000 839.0000000000
4068.0000000000 823.0000000000
4255.0000000000 806.0000000000
4327.0000000000 800.0000000000
4598.0000000000 782.0000000000
4379.0000000000 796.0000000000
4449.0000000000 791.0000000000
4494.0000000000 788.0000000000
4581.0000000000 783.0000000000
4563.0000000000 784.0000000000
4532.0000000000 787.0000000000
4542.0000000000 785.0000000000
4610.0000000000 781.0000000000
4646.0000000000 779.0000000000
4665.0000000000 778.0000000000
4686.0000000000 777.0000000000
4708.0000000000 776.0000000000
4731.0000000000 775.0000000000
