========= Estatisticas ========= 
Semente utilizada : 105859
Tempo(s) Final = 1391.15
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2335
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 143
Quantidade de solucoes que a BL adicionou ao arquivo global: 4425
Quantidade de solucoes que o PR adicionou ao arquivo global: 5467
Quantidade de avaliacoes da funcao objetivo: 3197139
Pareto aproximativo: 
1.0000000000 10647.0000000000
0.0000000000 10658.0000000000
2.0000000000 10494.0000000000
4.0000000000 10434.0000000000
3.0000000000 10435.0000000000
6.0000000000 10321.0000000000
5.0000000000 10322.0000000000
222.0000000000 5855.0000000000
205.0000000000 6257.0000000000
200.0000000000 6262.0000000000
183.0000000000 6265.0000000000
186.0000000000 6264.0000000000
178.0000000000 6622.0000000000
177.0000000000 6635.0000000000
176.0000000000 6647.0000000000
175.0000000000 6660.0000000000
144.0000000000 6967.0000000000
148.0000000000 6924.0000000000
147.0000000000 6937.0000000000
140.0000000000 6984.0000000000
139.0000000000 6997.0000000000
129.0000000000 7259.0000000000
105.0000000000 7601.0000000000
114.0000000000 7418.0000000000
95.0000000000 7761.0000000000
94.0000000000 7780.0000000000
97.0000000000 7746.0000000000
80.0000000000 8047.0000000000
79.0000000000 8069.0000000000
75.0000000000 8136.0000000000
76.0000000000 8115.0000000000
65.0000000000 8527.0000000000
66.0000000000 8518.0000000000
31.0000000000 9305.0000000000
33.0000000000 9270.0000000000
32.0000000000 9284.0000000000
29.0000000000 9365.0000000000
25.0000000000 9580.0000000000
26.0000000000 9566.0000000000
20.0000000000 9690.0000000000
21.0000000000 9666.0000000000
18.0000000000 9839.0000000000
17.0000000000 9855.0000000000
9.0000000000 10175.0000000000
8.0000000000 10221.0000000000
7.0000000000 10222.0000000000
10.0000000000 10082.0000000000
14.0000000000 9950.0000000000
13.0000000000 9951.0000000000
15.0000000000 9868.0000000000
19.0000000000 9715.0000000000
23.0000000000 9604.0000000000
22.0000000000 9606.0000000000
28.0000000000 9398.0000000000
30.0000000000 9332.0000000000
38.0000000000 9185.0000000000
34.0000000000 9205.0000000000
42.0000000000 8994.0000000000
41.0000000000 8998.0000000000
45.0000000000 8936.0000000000
46.0000000000 8896.0000000000
47.0000000000 8869.0000000000
48.0000000000 8807.0000000000
64.0000000000 8544.0000000000
61.0000000000 8546.0000000000
58.0000000000 8547.0000000000
67.0000000000 8322.0000000000
77.0000000000 8083.0000000000
82.0000000000 7973.0000000000
91.0000000000 7784.0000000000
106.0000000000 7576.0000000000
107.0000000000 7550.0000000000
108.0000000000 7513.0000000000
109.0000000000 7435.0000000000
127.0000000000 7290.0000000000
117.0000000000 7291.0000000000
135.0000000000 7001.0000000000
134.0000000000 7002.0000000000
