========= Estatisticas ========= 
Semente utilizada : 7752079
Tempo(s) Final = 1703.00
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2424
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 392
Quantidade de solucoes que a BL adicionou ao arquivo global: 4953
Quantidade de solucoes que o PR adicionou ao arquivo global: 206204
Quantidade de avaliacoes da funcao objetivo: 7171697
Pareto aproximativo: 
0.0000000000 17132.0000000000
1.0000000000 17055.0000000000
4.0000000000 16830.0000000000
8.0000000000 16611.0000000000
7.0000000000 16636.0000000000
10.0000000000 16484.0000000000
9.0000000000 16514.0000000000
11.0000000000 16404.0000000000
240.0000000000 11356.0000000000
194.0000000000 11898.0000000000
188.0000000000 11976.0000000000
206.0000000000 11860.0000000000
208.0000000000 11855.0000000000
185.0000000000 12017.0000000000
145.0000000000 12671.0000000000
137.0000000000 12821.0000000000
120.0000000000 13123.0000000000
124.0000000000 13052.0000000000
111.0000000000 13304.0000000000
109.0000000000 13352.0000000000
116.0000000000 13260.0000000000
99.0000000000 13690.0000000000
93.0000000000 13709.0000000000
91.0000000000 13789.0000000000
77.0000000000 14210.0000000000
73.0000000000 14252.0000000000
72.0000000000 14268.0000000000
71.0000000000 14294.0000000000
64.0000000000 14591.0000000000
56.0000000000 14709.0000000000
55.0000000000 14736.0000000000
45.0000000000 15119.0000000000
44.0000000000 15145.0000000000
42.0000000000 15173.0000000000
41.0000000000 15199.0000000000
39.0000000000 15251.0000000000
32.0000000000 15545.0000000000
30.0000000000 15590.0000000000
28.0000000000 15662.0000000000
26.0000000000 15732.0000000000
27.0000000000 15696.0000000000
20.0000000000 16014.0000000000
16.0000000000 16173.0000000000
14.0000000000 16250.0000000000
18.0000000000 16100.0000000000
17.0000000000 16108.0000000000
19.0000000000 16019.0000000000
24.0000000000 15810.0000000000
29.0000000000 15614.0000000000
38.0000000000 15284.0000000000
40.0000000000 15216.0000000000
47.0000000000 14985.0000000000
54.0000000000 14764.0000000000
58.0000000000 14644.0000000000
69.0000000000 14372.0000000000
67.0000000000 14383.0000000000
79.0000000000 14052.0000000000
81.0000000000 14000.0000000000
88.0000000000 13852.0000000000
89.0000000000 13800.0000000000
92.0000000000 13728.0000000000
100.0000000000 13544.0000000000
110.0000000000 13324.0000000000
119.0000000000 13135.0000000000
