========= Estatisticas ========= 
Semente utilizada : 4724175
Quantidade de arestas removidas: 382425
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 144.82
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  279
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 92.93
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 83
Quantidade de solucoes não dominadas que o PR encontrou = 12
Quantiade de avalicoes da funcao objetivo = 1053427
Tempo FINAL(s) =  320.75
Resultado : 
1 50307
6 50173
9 50120
10 50092
17 49965
27 49802
50 49473
69 49255
121 48812
132 48552
159 48310
192 48046
232 47952
234 47750
258 47604
282 47460
329 47233
353 47136
368 47029
413 46861
436 46827
453 46705
535 46423
553 46349
801 45725
814 45697
849 45663
1073 45255
1322 44905
1709 44680
1724 44594
1819 44420
2117 44083
2126 44075
2150 44054
2184 44052
2206 44006
2300 43928
2483 43782
2795 43548
2964 43461
2985 43412
3065 43356
3071 43352
3441 43121
3726 42915
3782 42879
4317 42544
4335 42533
4765 42275
4787 42262
4838 42232
5126 42064
5183 42031
5738 42022
5799 41679
5829 41662
5875 41636
6083 41519
6167 41472
6910 41262
6914 41057
7194 40903
7225 40886
8065 40801
8094 40412
8129 40393
8273 40315
8310 40295
8973 39938
9169 39833
9754 39521
9946 39419
10389 39416
10592 39077
10844 38944
10899 38915
11488 38605
11528 38584
12145 38363
12284 38188
12592 38027
13052 37787
13100 37762
13350 37632
13728 37436
13840 37378
14449 37063
14629 36970
15187 36682
15251 36649
15713 36411
16203 36159
16275 36122
16316 36102
17015 35742
17639 35422
18254 35107
19157 34645
19787 34323
20633 33891
21025 33691
21994 33197
22789 32792
23229 32568
24141 32104
24445 31950
24495 31924
25654 31335
26221 31047
27066 30618
27401 30448
27746 30273
28243 30021
28462 29910
28912 29682
29528 29370
29844 29210
30356 29160
30573 28841
31154 28547
31409 28418
31583 28330
32206 28015
32570 27831
32756 27737
32851 27689
34330 27621
34341 27604
34514 27214
35071 27161
35273 27030
35422 26952
35572 26949
35951 26689
36208 26624
36263 26623
36498 26567
36551 26511
36888 26169
36977 25949
37663 25850
37679 25825
37857 25818
37929 25711
37967 25631
38504 25378
38640 25302
39152 25016
39351 24896
39610 24776
39757 24764
39777 24649
39811 24632
39932 24414
40317 24394
40404 24365
40499 24344
40514 24248
40539 24243
40708 24057
42254 23332
42426 23219
42613 23154
42630 23138
42632 23133
42789 23050
42856 23039
42929 22990
43164 22887
43262 22817
43296 22815
43356 22777
43362 22765
43383 22749
43386 22738
43442 22699
43514 22690
43637 22631
43735 22595
43800 22519
44077 22401
44113 22385
44433 22237
44908 21983
46096 21430
46215 21429
46429 21411
46495 21402
46740 21211
46831 21172
46848 21146
46850 21108
47114 20969
48906 20132
48909 20092
48983 20048
49109 20042
49116 20011
49327 19954
49340 19949
49422 19907
49540 19832
49866 19745
49868 19695
50255 19495
50314 19443
51292 19092
51448 18897
51656 18455
51929 18437
51976 18413
52049 18379
52721 18252
52830 18117
52969 17769
53850 17571
53966 17553
54139 17454
54511 17432
54819 16706
55009 16612
55288 16474
55561 16339
55739 16251
56425 15912
56830 15712
57620 15322
58005 15132
59130 14577
59568 14361
60278 14011
60593 13873
60692 13807
61362 13477
61882 13221
63079 12632
63872 12242
64934 11720
65789 11300
66669 10868
67358 10530
67664 10380
68791 9828
69214 9621
70204 9137
70631 8937
70720 8885
70804 8844
71296 8604
71456 8526
72080 8222
72561 7988
72633 7953
73263 7647
73989 7295
74181 7202
74677 6962
74737 6933
75085 6765
75141 6738
75546 6543
75598 6518
76323 6170
76371 6147
76900 5894
77032 5831
77746 5491
77826 5453
78339 5210
78447 5159
79246 4783
79534 4648
80104 4382
80300 4291
80846 4039
80896 4016
81088 3928
81158 3896
81204 3875
81853 3580
82053 3490
82082 3477
82631 3233
82656 3222
82912 3110
82935 3100
83481 3027
83544 2839
83620 2807
83836 2717
83938 2675
85788 2047
85847 1991
86273 1856
86299 1844
86383 1815
86879 1724
86883 1718
86923 1713
