========= Estatisticas ========= 
Semente utilizada : 4011284
Tempo(s) Final = 333.68
Quantidade de soluçoes encontradas = 299
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 1449
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 76
Quantidade de solucoes que a BL adicionou ao arquivo global: 2623
Quantidade de solucoes que o PR adicionou ao arquivo global: 1674
Quantidade de avaliacoes da funcao objetivo: 436894
Pareto aproximativo: 
52.0000000000 4900.0000000000
55.0000000000 4893.0000000000
54.0000000000 4895.0000000000
30.0000000000 5151.0000000000
23.0000000000 5231.0000000000
24.0000000000 5228.0000000000
19.0000000000 5273.0000000000
13.0000000000 5380.0000000000
10.0000000000 5413.0000000000
6.0000000000 5498.0000000000
3.0000000000 5560.0000000000
1.0000000000 5598.0000000000
0.0000000000 5619.0000000000
2.0000000000 5575.0000000000
7.0000000000 5470.0000000000
8.0000000000 5450.0000000000
9.0000000000 5431.0000000000
12.0000000000 5391.0000000000
11.0000000000 5395.0000000000
18.0000000000 5327.0000000000
16.0000000000 5334.0000000000
15.0000000000 5341.0000000000
17.0000000000 5332.0000000000
14.0000000000 5344.0000000000
22.0000000000 5240.0000000000
21.0000000000 5243.0000000000
20.0000000000 5250.0000000000
29.0000000000 5176.0000000000
28.0000000000 5178.0000000000
26.0000000000 5179.0000000000
25.0000000000 5180.0000000000
32.0000000000 5089.0000000000
46.0000000000 5021.0000000000
44.0000000000 5025.0000000000
42.0000000000 5030.0000000000
38.0000000000 5037.0000000000
43.0000000000 5029.0000000000
39.0000000000 5033.0000000000
37.0000000000 5040.0000000000
35.0000000000 5061.0000000000
36.0000000000 5041.0000000000
51.0000000000 4908.0000000000
49.0000000000 4909.0000000000
48.0000000000 4917.0000000000
264.0000000000 3709.0000000000
263.0000000000 3710.0000000000
202.0000000000 3776.0000000000
207.0000000000 3748.0000000000
206.0000000000 3751.0000000000
205.0000000000 3756.0000000000
200.0000000000 3896.0000000000
201.0000000000 3870.0000000000
181.0000000000 4006.0000000000
153.0000000000 4202.0000000000
151.0000000000 4211.0000000000
152.0000000000 4208.0000000000
150.0000000000 4222.0000000000
160.0000000000 4033.0000000000
157.0000000000 4049.0000000000
155.0000000000 4156.0000000000
154.0000000000 4169.0000000000
122.0000000000 4303.0000000000
119.0000000000 4316.0000000000
120.0000000000 4314.0000000000
118.0000000000 4322.0000000000
