========= Estatisticas ========= 
Semente utilizada : 6935420
Tempo(s) Final = 6.66
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2745
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 125
Quantidade de solucoes que a BL adicionou ao arquivo global: 2458
Quantidade de solucoes que o PR adicionou ao arquivo global: 3496
Quantidade de avaliacoes da funcao objetivo: 666169
Pareto aproximativo: 
142.0000000000 2916.0000000000
133.0000000000 2982.0000000000
137.0000000000 2942.0000000000
141.0000000000 2918.0000000000
134.0000000000 2967.0000000000
130.0000000000 3022.0000000000
132.0000000000 2992.0000000000
131.0000000000 3007.0000000000
127.0000000000 3077.0000000000
123.0000000000 3143.0000000000
122.0000000000 3167.0000000000
124.0000000000 3122.0000000000
119.0000000000 3223.0000000000
121.0000000000 3178.0000000000
118.0000000000 3244.0000000000
120.0000000000 3199.0000000000
117.0000000000 3277.0000000000
112.0000000000 3385.0000000000
111.0000000000 3413.0000000000
110.0000000000 3442.0000000000
113.0000000000 3356.0000000000
114.0000000000 3329.0000000000
125.0000000000 3102.0000000000
128.0000000000 3047.0000000000
126.0000000000 3087.0000000000
129.0000000000 3032.0000000000
190.0000000000 2573.0000000000
194.0000000000 2553.0000000000
199.0000000000 2526.0000000000
173.0000000000 2665.0000000000
175.0000000000 2652.0000000000
169.0000000000 2697.0000000000
161.0000000000 2748.0000000000
163.0000000000 2735.0000000000
160.0000000000 2761.0000000000
155.0000000000 2794.0000000000
166.0000000000 2719.0000000000
149.0000000000 2843.0000000000
136.0000000000 2944.0000000000
138.0000000000 2926.0000000000
144.0000000000 2876.0000000000
151.0000000000 2825.0000000000
150.0000000000 2827.0000000000
156.0000000000 2781.0000000000
158.0000000000 2767.0000000000
168.0000000000 2698.0000000000
177.0000000000 2648.0000000000
239.0000000000 2337.0000000000
242.0000000000 2325.0000000000
229.0000000000 2393.0000000000
234.0000000000 2379.0000000000
215.0000000000 2447.0000000000
219.0000000000 2435.0000000000
225.0000000000 2406.0000000000
203.0000000000 2508.0000000000
185.0000000000 2605.0000000000
186.0000000000 2593.0000000000
184.0000000000 2610.0000000000
192.0000000000 2561.0000000000
180.0000000000 2619.0000000000
210.0000000000 2474.0000000000
205.0000000000 2494.0000000000
213.0000000000 2467.0000000000
209.0000000000 2476.0000000000
216.0000000000 2441.0000000000
226.0000000000 2394.0000000000
231.0000000000 2381.0000000000
236.0000000000 2348.0000000000
245.0000000000 2309.0000000000
243.0000000000 2321.0000000000
249.0000000000 2297.0000000000
246.0000000000 2306.0000000000
262.0000000000 2237.0000000000
263.0000000000 2234.0000000000
251.0000000000 2281.0000000000
257.0000000000 2257.0000000000
261.0000000000 2239.0000000000
312.0000000000 2080.0000000000
329.0000000000 2031.0000000000
325.0000000000 2042.0000000000
277.0000000000 2190.0000000000
275.0000000000 2196.0000000000
272.0000000000 2206.0000000000
290.0000000000 2147.0000000000
278.0000000000 2182.0000000000
281.0000000000 2172.0000000000
292.0000000000 2138.0000000000
303.0000000000 2105.0000000000
306.0000000000 2095.0000000000
294.0000000000 2132.0000000000
308.0000000000 2089.0000000000
318.0000000000 2061.0000000000
340.0000000000 2000.0000000000
345.0000000000 1987.0000000000
351.0000000000 1972.0000000000
353.0000000000 1971.0000000000
355.0000000000 1962.0000000000
361.0000000000 1947.0000000000
370.0000000000 1928.0000000000
366.0000000000 1936.0000000000
372.0000000000 1923.0000000000
385.0000000000 1899.0000000000
386.0000000000 1893.0000000000
387.0000000000 1891.0000000000
391.0000000000 1883.0000000000
407.0000000000 1853.0000000000
474.0000000000 1748.0000000000
414.0000000000 1843.0000000000
433.0000000000 1811.0000000000
424.0000000000 1822.0000000000
438.0000000000 1799.0000000000
447.0000000000 1786.0000000000
451.0000000000 1778.0000000000
472.0000000000 1755.0000000000
462.0000000000 1764.0000000000
466.0000000000 1756.0000000000
493.0000000000 1717.0000000000
653.0000000000 1542.0000000000
518.0000000000 1682.0000000000
498.0000000000 1710.0000000000
531.0000000000 1666.0000000000
523.0000000000 1675.0000000000
532.0000000000 1664.0000000000
533.0000000000 1663.0000000000
598.0000000000 1587.0000000000
604.0000000000 1583.0000000000
621.0000000000 1565.0000000000
611.0000000000 1575.0000000000
607.0000000000 1578.0000000000
614.0000000000 1572.0000000000
620.0000000000 1566.0000000000
616.0000000000 1569.0000000000
712.0000000000 1497.0000000000
688.0000000000 1512.0000000000
729.0000000000 1484.0000000000
744.0000000000 1476.0000000000
690.0000000000 1510.0000000000
700.0000000000 1503.0000000000
739.0000000000 1477.0000000000
765.0000000000 1461.0000000000
836.0000000000 1429.0000000000
838.0000000000 1426.0000000000
803.0000000000 1438.0000000000
815.0000000000 1431.0000000000
934.0000000000 1377.0000000000
897.0000000000 1386.0000000000
918.0000000000 1383.0000000000
864.0000000000 1403.0000000000
1544.0000000000 1103.0000000000
1348.0000000000 1172.0000000000
1280.0000000000 1205.0000000000
1100.0000000000 1284.0000000000
1134.0000000000 1270.0000000000
1120.0000000000 1275.0000000000
1020.0000000000 1322.0000000000
1043.0000000000 1310.0000000000
1421.0000000000 1149.0000000000
1429.0000000000 1146.0000000000
1448.0000000000 1140.0000000000
1413.0000000000 1155.0000000000
1410.0000000000 1157.0000000000
1153.0000000000 1264.0000000000
1154.0000000000 1260.0000000000
1035.0000000000 1318.0000000000
880.0000000000 1399.0000000000
882.0000000000 1393.0000000000
942.0000000000 1361.0000000000
959.0000000000 1352.0000000000
1013.0000000000 1329.0000000000
980.0000000000 1341.0000000000
994.0000000000 1334.0000000000
996.0000000000 1333.0000000000
1076.0000000000 1297.0000000000
