========= Estatisticas ========= 
Semente utilizada : 8336456
Tempo(s) Final = 5.66
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2747
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 131
Quantidade de solucoes que a BL adicionou ao arquivo global: 2392
Quantidade de solucoes que o PR adicionou ao arquivo global: 3438
Quantidade de avaliacoes da funcao objetivo: 682586
Pareto aproximativo: 
111.0000000000 3415.0000000000
141.0000000000 2918.0000000000
133.0000000000 2982.0000000000
131.0000000000 3007.0000000000
127.0000000000 3068.0000000000
123.0000000000 3143.0000000000
126.0000000000 3087.0000000000
119.0000000000 3219.0000000000
125.0000000000 3102.0000000000
122.0000000000 3163.0000000000
124.0000000000 3122.0000000000
120.0000000000 3202.0000000000
121.0000000000 3179.0000000000
118.0000000000 3240.0000000000
116.0000000000 3286.0000000000
112.0000000000 3385.0000000000
110.0000000000 3442.0000000000
113.0000000000 3356.0000000000
114.0000000000 3329.0000000000
130.0000000000 3022.0000000000
128.0000000000 3047.0000000000
129.0000000000 3032.0000000000
132.0000000000 2992.0000000000
134.0000000000 2967.0000000000
177.0000000000 2648.0000000000
175.0000000000 2652.0000000000
164.0000000000 2730.0000000000
167.0000000000 2712.0000000000
161.0000000000 2748.0000000000
159.0000000000 2766.0000000000
142.0000000000 2894.0000000000
136.0000000000 2944.0000000000
138.0000000000 2926.0000000000
144.0000000000 2876.0000000000
150.0000000000 2827.0000000000
153.0000000000 2815.0000000000
163.0000000000 2735.0000000000
156.0000000000 2781.0000000000
158.0000000000 2767.0000000000
168.0000000000 2698.0000000000
192.0000000000 2589.0000000000
178.0000000000 2632.0000000000
181.0000000000 2617.0000000000
239.0000000000 2345.0000000000
240.0000000000 2335.0000000000
230.0000000000 2376.0000000000
225.0000000000 2402.0000000000
221.0000000000 2421.0000000000
215.0000000000 2447.0000000000
200.0000000000 2533.0000000000
196.0000000000 2546.0000000000
194.0000000000 2563.0000000000
199.0000000000 2538.0000000000
201.0000000000 2519.0000000000
202.0000000000 2514.0000000000
173.0000000000 2665.0000000000
180.0000000000 2619.0000000000
205.0000000000 2494.0000000000
218.0000000000 2435.0000000000
216.0000000000 2441.0000000000
234.0000000000 2366.0000000000
224.0000000000 2407.0000000000
226.0000000000 2394.0000000000
242.0000000000 2324.0000000000
236.0000000000 2348.0000000000
244.0000000000 2316.0000000000
253.0000000000 2277.0000000000
255.0000000000 2263.0000000000
263.0000000000 2234.0000000000
259.0000000000 2257.0000000000
267.0000000000 2229.0000000000
249.0000000000 2297.0000000000
261.0000000000 2239.0000000000
317.0000000000 2064.0000000000
323.0000000000 2049.0000000000
304.0000000000 2105.0000000000
287.0000000000 2158.0000000000
277.0000000000 2190.0000000000
