========= Estatisticas ========= 
Semente utilizada : 1202517
Quantidade de arestas removidas: 312263
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 45.4
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 67.85
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 32.46
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 900136
Tempo FINAL(s) =  145.71
Resultado : 
0 18702
1 18626
2 18551
5 18362
6 18312
9 18173
11 18085
14 17959
16 17883
18 17811
21 17706
23 17638
27 17505
30 17409
32 17347
38 17167
43 17022
44 16994
47 16913
50 16836
56 16686
61 16566
67 16428
75 16252
82 16105
89 15999
92 15905
104 15677
118 15425
131 15204
133 15171
135 15169
149 14915
165 14675
171 14608
183 14423
202 14176
206 14126
208 14110
227 13874
242 13717
248 13643
282 13299
285 13270
286 13261
291 13213
316 12990
322 12951
337 12836
338 12814
352 12708
365 12624
387 12471
396 12408
400 12383
426 12231
466 11996
481 11924
517 11750
525 11700
528 11686
534 11661
556 11574
606 11383
643 11210
653 11173
694 11030
705 10997
718 10950
765 10809
797 10734
817 10670
825 10653
869 10545
989 10362
994 10275
1003 10238
1029 10187
1042 10165
1073 10104
1156 9986
1331 9731
1394 9664
1560 9482
1694 9418
1706 9401
1722 9266
1817 9178
1870 9123
1940 9116
2019 9043
2104 8973
2218 8873
2248 8838
2313 8828
2405 8720
2434 8706
2584 8664
2619 8658
2733 8561
2873 8510
2984 8461
3080 8392
3526 8215
3702 8124
3829 8063
4005 8005
4049 7996
4288 7950
4321 7915
4573 7858
4670 7829
4884 7799
4911 7789
5519 7668
6266 7531
6356 7501
6363 7500
6373 7440
6399 7435
6483 7419
6939 7346
7522 7325
7797 7218
8122 7197
8560 7070
8874 7017
8996 7006
9134 6978
10224 6821
10369 6801
10501 6783
10560 6775
10649 6763
11160 6695
11457 6665
12196 6572
12355 6552
12913 6497
13110 6478
13328 6447
13445 6408
13477 6407
13488 6406
13796 6391
14922 6296
15198 6226
15199 6222
15318 6210
15565 6175
17691 5932
17715 5930
17717 5927
17801 5920
17890 5909
17903 5907
17976 5902
18044 5894
18079 5891
18236 5870
18283 5869
18469 5842
18558 5831
18694 5818
18843 5804
18849 5801
18932 5792
19099 5777
20241 5646
20383 5639
20596 5610
20691 5607
20845 5596
21181 5561
22407 5419
22412 5409
22456 5400
22576 5383
22748 5356
23124 5352
23295 5281
23621 5269
23752 5255
23957 5219
24011 5201
24338 5193
24995 5189
25206 5131
25735 5081
25839 5040
26750 4974
26841 4902
26981 4886
27802 4871
27997 4826
28142 4778
28179 4763
28389 4729
29000 4664
29266 4639
29396 4622
30225 4548
30938 4545
30965 4479
31321 4441
31638 4386
31973 4351
32742 4271
33324 4259
33520 4253
33607 4246
33624 4244
33638 4243
33728 4169
33792 4164
33825 4159
34774 4062
35393 4035
35528 3984
35616 3975
36106 3925
36637 3871
36913 3843
37150 3819
37955 3765
38578 3754
38635 3698
39809 3664
40665 3628
40844 3533
41552 3465
41640 3370
41822 3352
42146 3320
42572 3278
43121 3224
43784 3159
44060 3132
45347 3084
45413 3000
45773 2965
46827 2863
47159 2831
47575 2791
47721 2777
48003 2750
49557 2602
49652 2593
50170 2544
50859 2479
51369 2431
52128 2368
52692 2321
52745 2302
53195 2260
53926 2192
54142 2172
54467 2142
54847 2107
55691 2043
56348 1978
57814 1837
57903 1829
58157 1810
58164 1807
58215 1801
58483 1777
59134 1719
59213 1712
59616 1681
59655 1673
60872 1567
61350 1526
61726 1494
61962 1474
62616 1441
63451 1387
63535 1343
64016 1304
64640 1254
64847 1242
64868 1236
64932 1231
65855 1160
65921 1155
66041 1146
66500 1112
66760 1093
67558 1036
67804 1019
68485 974
68532 971
69109 935
69175 931
70625 851
71065 831
71408 817
71490 814
71548 812
71610 810
