========= Estatisticas ========= 
Semente utilizada : 2040522
Quantidade de arestas removidas: 312263
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 42
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 67.92
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 28.8
Quantidade de solucoes não dominadas que o PR encontrou = 3
Quantiade de avalicoes da funcao objetivo = 804930
Tempo FINAL(s) =  138.72
Resultado : 
0 18702
1 18626
2 18551
5 18362
6 18312
9 18173
11 18085
14 17959
16 17883
21 17706
22 17679
27 17505
30 17409
32 17347
38 17167
43 17022
47 16913
51 16811
56 16686
61 16566
67 16428
75 16252
82 16105
90 15966
92 15905
104 15677
118 15425
131 15204
133 15171
140 15072
149 14915
165 14675
175 14535
183 14423
202 14176
206 14126
220 13958
227 13874
248 13643
256 13559
282 13299
285 13270
291 13213
316 12990
320 12981
338 12814
352 12708
360 12666
419 12269
438 12211
446 12159
454 12062
458 12040
490 11893
492 11871
496 11853
535 11656
564 11528
590 11441
609 11385
617 11374
663 11142
687 11087
718 10950
730 10918
783 10777
793 10735
813 10669
869 10561
883 10490
943 10358
1009 10225
1022 10221
1033 10203
1087 10082
1116 10017
1284 9833
1361 9689
1540 9435
1558 9422
1671 9315
1692 9289
1762 9232
1818 9171
1896 9094
1965 9035
1998 9022
2081 9000
2109 8953
2336 8797
2405 8720
2469 8680
2486 8677
2535 8647
2569 8626
2788 8586
3040 8387
3498 8212
3612 8179
3671 8155
3896 8072
3952 8056
4005 8005
4070 7994
4300 7920
4629 7832
4687 7822
4966 7749
5504 7650
5512 7641
6116 7546
6323 7487
6399 7435
6483 7419
6556 7416
6693 7414
6882 7407
7066 7319
7473 7275
7776 7201
7821 7192
8104 7148
8999 7005
9134 6978
9884 6961
10206 6865
10224 6821
10501 6783
10560 6775
11160 6695
12326 6552
12433 6540
12488 6532
12502 6531
13066 6499
13071 6455
13439 6411
13488 6406
13836 6372
14175 6348
14304 6337
15121 6256
15476 6230
15635 6209
15922 6182
16261 6104
16834 6050
17069 6036
17432 6006
17504 5989
17991 5925
18002 5911
18133 5891
18343 5875
18503 5861
18571 5853
18976 5802
19568 5737
19586 5736
19729 5718
19993 5690
20079 5677
21180 5549
21749 5496
21968 5463
22055 5453
22300 5430
22380 5418
22401 5413
22553 5397
22609 5394
22636 5389
22846 5370
23120 5338
23665 5281
23721 5275
23894 5253
23996 5243
24141 5231
24220 5219
24733 5157
25144 5115
25276 5102
25989 5042
26406 5001
26813 4952
26960 4937
27254 4908
27458 4875
27570 4860
27735 4832
28283 4764
28830 4714
28970 4693
29000 4664
29710 4645
29800 4633
29992 4568
30310 4533
30901 4532
30952 4473
31518 4430
31918 4402
32245 4373
32837 4319
33263 4270
33575 4225
33728 4169
33782 4166
34186 4122
34423 4099
35263 4054
35365 4048
35437 4011
35616 3975
36458 3945
36602 3901
37206 3883
37470 3825
37556 3823
37850 3755
38691 3734
39124 3653
39140 3630
39245 3620
39972 3547
40245 3525
40279 3521
40339 3514
41621 3387
41640 3370
41822 3352
42146 3320
42572 3278
43121 3224
43784 3159
44060 3132
44805 3107
45347 3051
45413 3000
45773 2965
46206 2950
46827 2863
47159 2831
47170 2830
47465 2802
47721 2777
48003 2750
49557 2602
49652 2593
50170 2544
50859 2479
51369 2431
51690 2417
52745 2302
53143 2278
53195 2260
53926 2192
54142 2172
54467 2142
54847 2107
55108 2083
57814 1837
57903 1829
58053 1817
58122 1815
58131 1809
58215 1801
58483 1777
59134 1719
59213 1712
59655 1673
60551 1638
60872 1567
61350 1526
61726 1494
62624 1439
63328 1371
63535 1343
64016 1304
64140 1294
64640 1254
64868 1236
65855 1160
66041 1146
66500 1112
66760 1093
67101 1076
67558 1036
67804 1019
68485 974
68532 971
69109 935
69175 931
70503 859
71318 821
71408 817
71490 814
71548 812
71610 810
