========= Estatisticas ========= 
Semente utilizada : 7166502
Quantidade de arestas removidas: 312263
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 45.34
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 69.16
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 32.45
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 871416
Tempo FINAL(s) =  146.95
Resultado : 
0 18702
1 18626
5 18362
6 18312
9 18173
11 18085
14 17959
16 17883
18 17811
21 17706
26 17552
27 17505
30 17409
32 17347
38 17167
43 17022
47 16913
54 16744
56 16686
61 16566
67 16428
75 16252
82 16105
86 16037
92 15905
104 15677
118 15425
131 15204
133 15171
135 15150
149 14915
165 14675
172 14577
183 14423
202 14176
206 14126
218 13984
227 13874
248 13643
273 13505
282 13299
285 13270
291 13213
309 13054
338 12814
340 12808
352 12708
360 12652
396 12408
400 12383
409 12372
428 12234
466 11996
479 11932
513 11796
537 11666
543 11656
580 11470
606 11386
671 11110
686 11085
692 11039
733 10906
757 10835
772 10810
842 10612
843 10599
852 10594
883 10490
986 10292
1149 10010
1168 9971
1238 9910
1269 9870
1282 9817
1326 9712
1356 9660
1416 9627
1500 9533
1694 9296
1799 9213
1961 9098
1967 9042
2073 8970
2123 8934
2167 8901
2180 8896
2296 8880
2306 8796
2405 8720
2469 8680
2479 8676
2647 8584
2777 8543
2780 8509
2832 8495
2883 8454
3460 8199
3845 8071
3950 8060
4005 8005
4320 7935
4387 7893
4590 7838
4825 7787
5072 7718
5277 7688
5553 7616
5994 7524
6034 7518
6068 7517
6090 7514
6346 7452
6399 7435
6877 7391
7025 7327
7609 7221
7844 7217
8053 7178
8541 7095
9134 6978
9421 6972
9426 6946
9438 6942
9901 6888
10523 6781
10560 6775
11119 6759
11631 6637
11743 6622
12675 6604
13079 6527
13081 6525
13313 6476
13448 6464
13473 6412
13507 6399
14157 6320
14822 6265
14850 6237
15503 6189
15647 6174
15761 6164
16405 6113
16451 6049
16833 6032
17274 5955
17831 5892
17925 5884
17964 5879
18271 5849
18296 5837
18991 5758
19389 5713
19602 5689
19762 5671
20058 5645
20897 5598
21004 5547
21601 5536
21619 5514
21754 5473
22324 5431
22577 5372
22776 5351
22810 5350
22936 5348
23473 5287
23520 5286
23605 5272
23936 5232
24003 5225
24162 5204
24353 5174
24533 5165
26363 4980
26519 4966
26729 4944
26768 4936
26842 4931
26864 4921
28248 4778
28412 4762
28473 4753
28490 4750
28552 4742
28601 4738
28723 4723
28729 4722
28763 4721
28768 4716
28853 4710
28961 4701
29121 4688
29129 4683
29195 4681
29351 4661
29478 4649
29516 4646
31397 4453
31696 4429
31945 4401
32150 4385
32191 4381
33062 4323
33586 4232
33624 4220
33656 4216
33728 4169
33796 4165
34283 4156
34321 4131
34599 4125
34930 4096
35128 4051
35328 4037
35936 3982
36712 3977
37226 3870
37340 3859
37583 3828
37835 3804
38184 3766
38673 3718
38928 3691
39220 3660
39300 3657
39462 3656
39734 3604
40052 3532
40670 3526
41071 3507
41151 3479
41211 3478
41566 3454
41816 3362
42572 3278
43121 3224
43784 3159
44060 3132
45379 3048
45413 3000
45773 2965
46827 2863
47159 2831
47575 2791
47721 2777
48003 2750
49212 2738
49320 2724
49406 2688
49557 2602
49652 2593
50170 2544
50859 2479
51363 2440
51369 2431
52745 2302
53195 2260
53926 2192
54142 2172
54467 2142
54847 2107
55743 2031
57083 1929
57814 1837
57903 1829
58483 1777
58742 1771
59134 1719
59213 1712
59655 1673
60872 1567
60930 1562
61350 1526
61726 1494
61962 1474
63112 1387
63374 1371
63535 1343
64016 1304
64140 1294
64640 1254
64868 1236
65855 1160
65921 1155
66041 1146
66500 1112
66760 1093
67558 1036
68485 974
68877 962
69109 935
69175 931
70625 851
71065 831
71408 817
71490 814
71548 812
71610 810
