========= Estatisticas ========= 
Semente utilizada : 2501001
Quantidade de arestas removidas: 238323
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 29.41
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 65.17
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 27.94
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 734694
Tempo FINAL(s) =  122.52
Resultado : 
1 17508
3 17391
5 17286
7 17185
10 17048
14 16878
18 16714
21 16600
22 16564
24 16496
27 16393
28 16360
29 16328
33 16204
41 15967
43 15910
47 15798
50 15717
56 15561
60 15461
62 15411
65 15339
75 15109
81 14977
87 14851
98 14635
100 14591
106 14477
120 14225
122 14190
131 14037
144 13829
161 13574
165 13516
168 13473
171 13431
180 13305
186 13224
206 12964
212 12913
240 12584
243 12543
245 12522
248 12491
269 12281
273 12243
277 12205
288 12167
324 11906
326 11797
342 11672
354 11612
378 11418
392 11327
397 11295
408 11229
415 11212
468 10896
487 10850
505 10711
532 10621
540 10545
586 10357
596 10338
599 10293
622 10211
647 10110
669 10044
696 9954
731 9932
740 9814
798 9658
800 9637
814 9616
824 9572
844 9539
876 9448
1021 9130
1176 8845
1224 8760
1283 8663
1305 8630
1315 8617
1492 8429
1502 8401
1594 8320
1612 8319
1687 8230
1818 8179
1824 8078
1861 8056
1882 8045
1894 7977
1903 7974
1910 7963
1980 7922
2103 7833
2106 7815
2175 7775
2248 7710
2332 7656
2778 7462
2932 7413
3118 7312
3223 7267
3252 7234
3565 7127
3744 7042
3874 7003
3979 6983
4184 6924
4335 6877
4607 6804
5222 6665
5516 6601
6631 6419
7159 6305
7398 6260
7435 6254
7740 6208
7793 6197
8353 6129
8410 6103
8802 6084
9034 6052
9108 6032
9390 6002
9423 5958
9495 5948
9582 5936
10192 5883
10533 5848
10771 5796
11064 5744
11622 5709
11639 5684
12124 5667
12651 5572
12703 5555
12736 5554
12838 5537
13109 5511
13294 5466
13352 5454
13618 5432
14070 5412
14387 5361
14877 5318
15131 5265
15593 5234
15603 5224
15920 5187
16503 5124
16757 5095
17261 5029
17359 5014
17521 5001
17590 4986
17661 4979
17734 4971
17762 4964
17900 4959
18759 4862
19069 4826
19193 4812
19319 4803
19396 4795
19431 4790
19853 4736
20715 4648
20917 4621
21142 4602
21445 4579
21490 4562
21505 4558
21526 4555
21570 4551
22002 4509
22317 4485
22464 4469
22745 4423
22893 4392
23064 4391
23281 4379
23303 4369
23327 4357
23494 4352
24112 4298
24495 4266
24540 4261
24703 4240
24712 4237
25463 4159
25488 4156
26392 4065
26697 4048
27277 3981
27303 3978
27360 3923
27456 3922
27513 3912
27556 3911
27584 3903
27643 3900
27659 3888
27927 3881
27970 3827
28856 3808
29501 3747
29516 3694
30124 3647
30351 3632
30396 3619
30814 3562
31311 3519
31523 3460
31542 3457
31718 3439
32034 3425
32264 3384
32621 3347
32828 3326
33618 3274
34000 3216
34612 3191
34985 3167
35034 3166
35280 3126
35600 3101
35993 3071
36321 3052
36566 3046
36992 2914
37173 2891
37454 2875
37551 2873
37578 2851
38288 2781
38593 2751
38667 2745
39256 2686
39830 2630
40046 2609
40976 2519
41059 2511
41423 2476
41642 2455
41736 2446
43390 2342
43464 2285
43815 2248
44227 2209
44545 2179
44715 2163
45675 2073
45975 2045
46276 2017
46546 1992
46871 1962
47023 1948
47709 1915
48820 1792
49059 1763
49126 1757
49687 1707
50122 1693
50366 1647
50457 1639
50975 1600
51170 1577
52101 1497
52512 1462
52630 1452
53455 1413
54393 1305
54454 1300
54601 1288
54692 1285
54749 1276
55349 1228
55640 1205
55691 1201
56600 1131
56906 1108
57446 1068
58053 1031
58250 1010
58321 1005
58378 1001
58638 983
58770 974
59299 939
59832 906
60483 868
61263 827
62230 784
62267 781
62372 777
62481 773
62520 772
