========= Estatisticas ========= 
Semente utilizada : 2174887
Quantidade de arestas removidas: 497162
Quantidade de arestas obrigatorias = 197
Tempo PreProcessamento (s) = 34.11
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  149
Quantidade de solucoes na primeira fase = 296
Tempo PrimeiraFase(s) = 68
Quantidade de solucoes na segunda fase = 299
Tempo SegundaFase(s) = 10.61
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 245661
Tempo FINAL(s) =  112.72
Resultado : 
0 8696
1 8646
2 8600
3 8555
5 8471
6 8430
8 8354
10 8290
12 8230
14 8172
15 8144
16 8117
17 8091
19 8043
22 8018
23 7947
25 7901
27 7857
36 7668
38 7631
42 7548
48 7434
52 7362
56 7355
57 7327
59 7250
61 7209
70 7065
79 6930
88 6804
94 6720
104 6651
107 6551
114 6473
117 6461
121 6459
122 6378
138 6179
147 6147
152 6133
156 6010
160 5938
162 5915
164 5894
175 5811
177 5793
185 5775
197 5575
198 5554
209 5457
222 5344
228 5335
233 5239
237 5229
242 5195
247 5145
252 5136
255 5128
257 5121
277 4887
281 4857
292 4780
298 4754
304 4696
308 4683
310 4657
326 4591
331 4553
332 4525
341 4500
349 4433
352 4419
355 4400
359 4363
366 4328
367 4319
372 4294
392 4228
395 4185
398 4182
402 4144
406 4138
407 4137
416 4127
419 4098
420 4083
422 4044
425 4030
432 4029
433 4005
439 3976
445 3956
451 3936
453 3904
456 3891
463 3880
469 3868
475 3864
479 3823
480 3811
483 3785
487 3784
490 3767
493 3765
495 3745
496 3742
497 3740
499 3730
500 3715
505 3695
507 3687
514 3682
515 3681
516 3675
517 3663
518 3662
519 3650
521 3648
522 3646
523 3641
526 3635
527 3631
530 3610
533 3597
534 3588
536 3571
537 3568
542 3549
546 3540
550 3523
553 3520
558 3493
564 3472
576 3430
589 3391
609 3367
615 3329
619 3301
629 3271
636 3267
642 3258
647 3251
648 3250
651 3209
661 3175
666 3168
678 3135
687 3132
688 3103
703 3082
708 3053
714 3049
719 3037
726 3013
737 2996
738 2978
742 2975
751 2953
755 2943
765 2923
768 2908
771 2906
772 2904
773 2898
776 2890
780 2881
790 2861
796 2849
802 2844
808 2838
813 2821
817 2810
825 2809
834 2791
837 2788
839 2770
840 2768
842 2757
848 2745
851 2739
862 2727
867 2724
877 2707
885 2696
887 2689
889 2678
895 2670
899 2664
911 2636
917 2607
923 2596
928 2587
944 2564
949 2553
965 2528
971 2521
978 2507
979 2502
1006 2495
1007 2464
1019 2459
1020 2449
1033 2421
1040 2418
1041 2412
1056 2399
1060 2389
1086 2356
1089 2347
1096 2345
1100 2336
1105 2325
1122 2304
1125 2300
1126 2299
1130 2294
1139 2286
1174 2259
1180 2257
1181 2247
1188 2246
1195 2242
1209 2237
1214 2210
1243 2185
1253 2173
1259 2171
1261 2163
1271 2162
1281 2143
1284 2140
1287 2137
1320 2127
1325 2099
1361 2088
1362 2068
1399 2043
1403 2022
1408 2016
1415 2010
1421 2005
1431 1997
1440 1990
1457 1980
1463 1973
1484 1957
1491 1952
1498 1950
1503 1945
1563 1912
1564 1909
1580 1895
1626 1862
1651 1857
1655 1848
1661 1841
1669 1837
1695 1824
1724 1819
1759 1806
1767 1790
1792 1785
1796 1774
1797 1773
1838 1766
1880 1732
1901 1721
1915 1715
1945 1707
1966 1699
1975 1691
1989 1688
2034 1673
2044 1668
2063 1662
2088 1659
2103 1650
2110 1646
2125 1645
2128 1642
2131 1640
2150 1638
2173 1635
2179 1630
2216 1620
2256 1610
2263 1609
2299 1598
2339 1590
2359 1586
2365 1585
2386 1584
2421 1576
2437 1573
2445 1572
2479 1567
2502 1566
2511 1563
2520 1562
