========= Estatisticas ========= 
Semente utilizada : 8218340
Quantidade de arestas removidas: 474049
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 217.31
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  274
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 104.81
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 92.88
Quantidade de solucoes não dominadas que o PR encontrou = 4
Quantiade de avalicoes da funcao objetivo = 1059270
Tempo FINAL(s) =  415
Resultado : 
2 55116
6 55012
10 54915
24 54641
30 54542
32 54519
73 54095
98 53778
145 53375
171 53202
187 53083
232 52871
242 52782
246 52726
289 52519
336 52363
484 51616
547 51428
667 51094
769 50925
794 50799
864 50713
919 50694
1140 50242
1306 49966
1368 49912
1629 49747
1831 49488
1987 49342
2140 49098
2343 48941
2360 48912
2937 48511
2982 48435
3026 48403
3110 48343
3353 48171
4034 47884
4127 47655
4144 47644
4735 47278
5151 47201
5482 46827
5529 46814
5541 46808
5722 46687
5779 46654
6367 46318
6413 46292
6765 46094
6790 46080
7476 45699
7776 45534
7869 45483
8925 44907
9141 44790
9178 44770
9605 44695
9750 44462
10086 44282
10731 43938
10891 43853
11671 43446
11700 43425
12460 43025
12620 42941
13229 42622
13273 42599
13408 42538
13923 42260
14473 41974
14525 41947
14957 41723
15013 41694
15052 41684
15554 41416
15709 41334
15829 41272
16511 40920
17270 40529
17474 40424
18279 40010
19162 39775
19204 39535
19716 39441
19750 39255
20189 39197
20570 38835
20731 38779
21204 38516
21258 38483
22068 38069
23055 37565
23839 37165
24576 36795
24655 36749
25185 36479
25735 36199
26476 35822
27177 35723
27184 35462
27855 35121
28359 34865
29009 34535
29746 34161
30298 33881
30724 33665
31162 33443
32062 32987
32524 32753
33077 32473
33806 32104
34221 31894
34901 31550
35075 31462
35520 31237
35702 31145
35795 31098
36230 31068
36595 30970
36735 30956
36827 30845
36999 30772
37312 30659
37595 30615
37671 30407
38221 30239
38345 30062
38417 29961
38614 29912
38688 29902
38729 29827
38968 29618
39417 29437
39918 29408
39928 29296
39938 29270
40188 29049
40435 28875
40881 28741
41189 28734
41278 28493
41386 28441
41638 28437
41752 28383
41877 28243
42130 28119
42224 28038
43316 27672
43974 27348
44054 27211
44428 27081
44436 27028
44488 27027
44543 27006
44655 26920
44707 26843
44809 26827
44821 26789
44836 26786
44891 26772
44898 26759
44919 26718
45216 26623
46485 25966
46897 25757
46927 25720
47219 25579
47402 25498
47530 25421
47782 25324
47808 25288
48045 25170
48064 25163
48090 25159
48106 25130
48137 25119
48160 25118
48229 25089
48232 25079
48324 25040
48404 24994
48513 24945
48598 24925
48715 24854
48923 24750
48965 24702
49129 24631
51345 23644
51393 23587
51396 23586
51552 23582
51567 23546
51568 23521
51597 23418
51940 23399
52033 23342
52408 23011
52536 22995
52917 22862
53038 22776
53433 22568
54623 22092
54707 21852
54900 21816
55347 21490
55825 21418
56668 21103
56725 20992
57015 20793
57327 20493
58417 20389
58478 20197
58485 20195
58544 20163
58709 20131
59064 19819
59363 19745
59497 19648
59660 19251
60923 18720
61551 18405
61709 18141
61808 18092
61905 18044
62649 17676
62922 17541
63545 17233
63632 17190
64312 16854
64810 16608
65539 16248
66092 15975
67170 15443
67671 15200
67770 15147
68281 14895
68494 14790
68977 14552
69714 14189
70759 14155
70819 13645
71827 13149
72620 12759
73328 12411
73841 12159
74886 11646
75893 11152
76658 10777
77540 10345
78433 9908
79243 9512
80017 9134
80591 8854
81293 8512
81811 8260
82826 7767
83387 7495
83515 7433
84290 7058
84350 7029
85162 6637
85567 6442
86092 6190
86236 6121
86696 5901
87284 5621
87324 5602
87780 5386
87888 5335
88398 5095
88462 5065
88942 4841
88985 4821
89041 4795
89626 4525
89663 4508
90533 4112
90873 3959
90931 3933
91615 3629
91649 3614
91749 3570
91942 3512
92037 3444
92129 3404
92811 3150
92976 3041
93014 3025
93278 2915
93363 2880
93385 2871
93690 2749
94067 2715
95072 2234
95373 2134
95638 2054
96192 1919
96402 1876
96471 1867
