========= Estatisticas ========= 
Semente utilizada : 921594
Quantidade de arestas removidas: 4401
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0.04
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  278
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 31.31
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 2
Quantidade de solucoes não dominadas que o PR encontrou = 14
Quantiade de avalicoes da funcao objetivo = 449163
Tempo FINAL(s) =  33.35
Resultado : 
74 4838
75 4756
76 4681
77 4612
79 4486
80 4428
81 4374
82 4321
83 4271
84 4231
86 4163
87 4130
89 4071
91 4013
93 3956
94 3929
96 3876
97 3861
99 3801
101 3756
103 3712
106 3648
108 3608
111 3583
112 3532
113 3514
117 3444
118 3427
125 3315
127 3285
134 3194
137 3158
141 3111
142 3109
144 3076
154 2961
156 2955
159 2922
160 2893
165 2838
166 2828
171 2780
173 2761
177 2724
182 2678
188 2623
192 2588
197 2550
199 2535
200 2529
203 2506
205 2491
206 2486
208 2471
210 2466
212 2446
217 2415
224 2373
230 2338
238 2293
239 2290
240 2282
245 2255
250 2230
254 2211
256 2204
257 2197
259 2188
261 2187
267 2154
272 2133
279 2104
284 2092
293 2071
295 2042
301 2035
304 2006
305 2004
307 1995
310 1986
312 1978
313 1974
317 1971
318 1957
319 1955
321 1947
326 1937
328 1926
342 1892
347 1874
348 1871
352 1858
360 1844
369 1820
370 1812
376 1796
385 1778
391 1770
392 1765
395 1759
397 1756
408 1733
409 1732
419 1715
424 1707
435 1691
486 1616
492 1607
506 1587
524 1569
532 1558
534 1556
543 1553
555 1541
559 1533
564 1526
572 1518
586 1505
596 1496
652 1452
658 1448
678 1428
684 1426
720 1397
735 1390
741 1385
760 1375
766 1370
794 1347
819 1340
840 1320
872 1301
933 1290
954 1286
966 1257
1002 1239
1006 1232
1052 1228
1061 1222
1062 1211
1078 1203
1092 1200
1100 1197
1167 1178
1168 1173
1207 1161
1238 1149
1267 1140
1281 1135
1315 1125
1329 1121
1420 1098
1438 1095
1449 1089
1468 1087
1489 1084
1526 1078
1531 1074
1535 1073
1539 1067
1637 1046
1673 1043
1684 1032
1703 1027
1758 1019
1780 1009
1820 1003
1824 999
1903 984
1932 975
1946 972
1979 965
2002 961
2022 959
2043 958
2059 954
2089 943
2140 933
2153 931
2181 925
2207 920
2228 916
2286 907
2292 904
2308 901
2386 888
2418 885
2441 884
2442 879
2471 877
2569 861
2596 855
2618 854
2624 851
2636 849
2661 846
2663 845
2697 840
2738 834
2797 826
2800 825
2849 823
2869 817
2912 809
2940 806
2986 799
2990 798
3026 793
3085 791
3113 781
3173 775
3193 770
3311 754
3386 744
3447 736
3493 730
3556 722
3643 711
3768 701
3801 696
3819 689
3880 687
3894 680
3954 673
3987 670
4040 663
4109 655
4161 649
4170 648
4251 639
4299 636
4325 631
4353 628
4381 626
4391 624
4458 620
4459 617
4537 609
4626 600
4776 585
4788 584
4857 577
4881 576
4928 570
4979 565
5020 561
5068 560
5091 559
5092 554
5151 550
5176 546
5250 539
5300 538
5303 534
5399 525
5472 523
5474 518
5502 517
5541 512
5610 506
5669 501
5705 498
5794 491
5858 486
5910 482
5989 476
6029 473
6097 468
6152 464
6222 459
6307 453
6451 443
6466 442
6510 441
6527 438
6561 437
6589 434
6652 430
6686 428
6721 426
6774 423
6810 421
6922 415
6958 414
6960 413
6999 411
7079 407
7144 404
7188 402
7256 399
7325 396
7445 391
7499 389
7528 388
7558 387
7590 386
7661 384
7702 383
7745 382
7789 381
