========= Estatisticas ========= 
Semente utilizada : 5484975
Quantidade de arestas removidas: 17856
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0.54
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 43
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 5.94
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 1009536
Tempo FINAL(s) =  49.48
Resultado : 
35 11713
36 11646
37 11582
39 11462
41 11352
43 11247
45 11145
46 11095
47 11046
49 10950
50 10903
52 10811
53 10766
55 10680
56 10639
58 10559
61 10442
62 10404
64 10332
66 10262
68 10194
73 10029
77 9903
78 9872
80 9812
83 9729
85 9675
87 9622
89 9571
91 9523
94 9458
96 9418
100 9342
103 9288
106 9235
109 9205
112 9133
114 9100
129 8871
131 8847
139 8734
142 8694
144 8668
147 8631
148 8620
150 8619
169 8383
172 8349
175 8318
184 8230
189 8194
197 8110
201 8075
204 8049
210 8000
220 7970
223 7921
224 7919
236 7827
247 7741
267 7622
278 7561
293 7488
296 7474
316 7388
340 7294
350 7256
361 7239
391 7118
395 7102
427 7006
440 6970
452 6940
467 6902
506 6830
511 6810
538 6768
590 6678
604 6634
635 6606
696 6501
747 6454
792 6450
827 6394
912 6293
943 6225
951 6217
973 6197
997 6176
1085 6103
1124 6073
1177 6034
1198 6019
1215 6007
1255 5983
1297 5952
1386 5898
1485 5835
1518 5816
1545 5801
1602 5770
1678 5730
1740 5728
1801 5690
1924 5682
1935 5628
1943 5597
1964 5587
2009 5572
2114 5517
2134 5508
2193 5482
2239 5462
2481 5365
2592 5320
2657 5290
2698 5287
2719 5283
2732 5280
2757 5250
2811 5229
2842 5217
2996 5164
3217 5151
3335 5046
3347 5042
3403 5034
3408 5019
3436 4997
3548 4957
3638 4925
3686 4915
3722 4910
3762 4881
3810 4864
3895 4852
3929 4822
4110 4791
4190 4760
4198 4750
4267 4719
4320 4691
4454 4660
4556 4635
4584 4611
4632 4593
4662 4588
4698 4587
4742 4577
4744 4558
4813 4533
4816 4532
4933 4510
5034 4484
5065 4464
5153 4440
5494 4335
5508 4323
5575 4298
5635 4271
5659 4266
5693 4255
5694 4249
5695 4237
5723 4234
6073 4129
6096 4127
6151 4115
6194 4099
6219 4084
6238 4075
6501 3995
6714 3975
6744 3939
6761 3922
6764 3920
6777 3917
6813 3897
6859 3895
6883 3887
6894 3884
6915 3865
6960 3861
6976 3854
7047 3836
7387 3736
7398 3724
7609 3656
7638 3649
7854 3586
7876 3572
7942 3560
7948 3555
7965 3550
8103 3509
8158 3503
8194 3462
8331 3423
8404 3401
8564 3386
8583 3365
8681 3318
8751 3304
8774 3279
9066 3244
9090 3238
9124 3216
9182 3202
9206 3186
9237 3167
9333 3111
9525 3078
9602 3070
9658 3068
9659 3038
9780 3010
9902 2977
9969 2958
10125 2905
10129 2869
10227 2866
10314 2814
10433 2807
10442 2776
10550 2744
10665 2710
10787 2674
10865 2651
11098 2619
11198 2560
11256 2536
11314 2519
11396 2495
11461 2476
11732 2397
11818 2372
11880 2354
12070 2299
12250 2247
12410 2201
12431 2197
12738 2170
12744 2143
12826 2110
12879 2067
12971 2041
13049 2019
13113 2001
13291 1951
13365 1931
13373 1928
13498 1893
13589 1880
13620 1859
13710 1834
13840 1798
13981 1759
14375 1651
14471 1625
14523 1611
14657 1575
14698 1564
14754 1549
14859 1528
14919 1505
14998 1484
15096 1458
15178 1441
15255 1416
15464 1361
15529 1344
15606 1324
15668 1308
15703 1299
15750 1287
15952 1238
16130 1192
16203 1181
16204 1174
16270 1158
16295 1152
16379 1132
16486 1107
16586 1084
16693 1066
16857 1024
16890 1017
16957 1003
17022 996
17189 957
17212 952
17326 932
17354 926
17484 908
17826 859
17921 848
18011 840
18048 837
18079 835
18106 834
