========= Estatisticas ========= 
Semente utilizada : 1638285
Tempo(s) Final = 347.70
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2018
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 152
Quantidade de solucoes que a BL adicionou ao arquivo global: 4615
Quantidade de solucoes que o PR adicionou ao arquivo global: 3053
Quantidade de avaliacoes da funcao objetivo: 2265548
Pareto aproximativo: 
6.0000000000 9263.0000000000
5.0000000000 9265.0000000000
4.0000000000 9275.0000000000
9.0000000000 9031.0000000000
7.0000000000 9041.0000000000
13.0000000000 8741.0000000000
14.0000000000 8740.0000000000
12.0000000000 8753.0000000000
11.0000000000 8754.0000000000
16.0000000000 8494.0000000000
15.0000000000 8495.0000000000
21.0000000000 8323.0000000000
20.0000000000 8327.0000000000
17.0000000000 8377.0000000000
140.0000000000 5113.0000000000
114.0000000000 5538.0000000000
113.0000000000 5558.0000000000
91.0000000000 5988.0000000000
96.0000000000 5927.0000000000
94.0000000000 5966.0000000000
86.0000000000 6165.0000000000
88.0000000000 6135.0000000000
85.0000000000 6190.0000000000
83.0000000000 6214.0000000000
77.0000000000 6388.0000000000
72.0000000000 6418.0000000000
71.0000000000 6438.0000000000
63.0000000000 6685.0000000000
61.0000000000 6712.0000000000
66.0000000000 6627.0000000000
65.0000000000 6648.0000000000
64.0000000000 6675.0000000000
55.0000000000 6897.0000000000
57.0000000000 6822.0000000000
56.0000000000 6873.0000000000
51.0000000000 7028.0000000000
49.0000000000 7085.0000000000
48.0000000000 7120.0000000000
45.0000000000 7222.0000000000
44.0000000000 7238.0000000000
42.0000000000 7359.0000000000
41.0000000000 7370.0000000000
40.0000000000 7391.0000000000
31.0000000000 7739.0000000000
36.0000000000 7607.0000000000
34.0000000000 7638.0000000000
33.0000000000 7675.0000000000
35.0000000000 7610.0000000000
37.0000000000 7591.0000000000
30.0000000000 7859.0000000000
27.0000000000 7930.0000000000
29.0000000000 7865.0000000000
25.0000000000 7984.0000000000
23.0000000000 8084.0000000000
22.0000000000 8122.0000000000
24.0000000000 8028.0000000000
26.0000000000 7939.0000000000
32.0000000000 7691.0000000000
38.0000000000 7457.0000000000
43.0000000000 7273.0000000000
46.0000000000 7175.0000000000
47.0000000000 7134.0000000000
50.0000000000 7034.0000000000
53.0000000000 6940.0000000000
58.0000000000 6791.0000000000
59.0000000000 6762.0000000000
70.0000000000 6460.0000000000
80.0000000000 6233.0000000000
79.0000000000 6234.0000000000
90.0000000000 5989.0000000000
97.0000000000 5902.0000000000
98.0000000000 5829.0000000000
103.0000000000 5785.0000000000
105.0000000000 5727.0000000000
106.0000000000 5677.0000000000
110.0000000000 5615.0000000000
111.0000000000 5587.0000000000
120.0000000000 5434.0000000000
123.0000000000 5406.0000000000
124.0000000000 5368.0000000000
134.0000000000 5352.0000000000
135.0000000000 5316.0000000000
137.0000000000 5273.0000000000
138.0000000000 5202.0000000000
139.0000000000 5128.0000000000
147.0000000000 5028.0000000000
148.0000000000 4993.0000000000
161.0000000000 4896.0000000000
160.0000000000 4908.0000000000
154.0000000000 4909.0000000000
164.0000000000 4785.0000000000
166.0000000000 4752.0000000000
170.0000000000 4735.0000000000
180.0000000000 4685.0000000000
181.0000000000 4672.0000000000
171.0000000000 4689.0000000000
187.0000000000 4511.0000000000
193.0000000000 4458.0000000000
190.0000000000 4462.0000000000
199.0000000000 4446.0000000000
255.0000000000 3898.0000000000
211.0000000000 4270.0000000000
209.0000000000 4282.0000000000
210.0000000000 4273.0000000000
208.0000000000 4283.0000000000
206.0000000000 4288.0000000000
220.0000000000 4163.0000000000
221.0000000000 4138.0000000000
236.0000000000 4016.0000000000
237.0000000000 3997.0000000000
238.0000000000 3985.0000000000
251.0000000000 3913.0000000000
250.0000000000 3916.0000000000
245.0000000000 3959.0000000000
246.0000000000 3917.0000000000
273.0000000000 3743.0000000000
270.0000000000 3744.0000000000
268.0000000000 3747.0000000000
288.0000000000 3675.0000000000
290.0000000000 3596.0000000000
292.0000000000 3579.0000000000
295.0000000000 3559.0000000000
303.0000000000 3507.0000000000
334.0000000000 3325.0000000000
333.0000000000 3353.0000000000
338.0000000000 3294.0000000000
349.0000000000 3269.0000000000
342.0000000000 3271.0000000000
353.0000000000 3218.0000000000
351.0000000000 3220.0000000000
361.0000000000 3165.0000000000
371.0000000000 3112.0000000000
397.0000000000 3004.0000000000
399.0000000000 2972.0000000000
429.0000000000 2855.0000000000
425.0000000000 2862.0000000000
421.0000000000 2884.0000000000
423.0000000000 2863.0000000000
446.0000000000 2771.0000000000
463.0000000000 2728.0000000000
484.0000000000 2701.0000000000
462.0000000000 2729.0000000000
464.0000000000 2705.0000000000
489.0000000000 2680.0000000000
501.0000000000 2604.0000000000
492.0000000000 2607.0000000000
505.0000000000 2570.0000000000
560.0000000000 2493.0000000000
561.0000000000 2487.0000000000
564.0000000000 2473.0000000000
567.0000000000 2448.0000000000
572.0000000000 2361.0000000000
571.0000000000 2363.0000000000
582.0000000000 2332.0000000000
634.0000000000 2199.0000000000
662.0000000000 2153.0000000000
664.0000000000 2129.0000000000
675.0000000000 2109.0000000000
673.0000000000 2111.0000000000
671.0000000000 2113.0000000000
683.0000000000 2086.0000000000
693.0000000000 2064.0000000000
746.0000000000 2018.0000000000
761.0000000000 1947.0000000000
762.0000000000 1937.0000000000
766.0000000000 1929.0000000000
804.0000000000 1857.0000000000
800.0000000000 1858.0000000000
795.0000000000 1865.0000000000
874.0000000000 1768.0000000000
872.0000000000 1774.0000000000
880.0000000000 1733.0000000000
894.0000000000 1713.0000000000
904.0000000000 1699.0000000000
912.0000000000 1688.0000000000
1175.0000000000 1469.0000000000
1178.0000000000 1468.0000000000
945.0000000000 1644.0000000000
983.0000000000 1606.0000000000
992.0000000000 1593.0000000000
985.0000000000 1594.0000000000
1034.0000000000 1564.0000000000
1035.0000000000 1534.0000000000
1047.0000000000 1520.0000000000
1061.0000000000 1504.0000000000
1075.0000000000 1490.0000000000
1163.0000000000 1473.0000000000
1064.0000000000 1501.0000000000
1069.0000000000 1495.0000000000
1234.0000000000 1338.0000000000
1239.0000000000 1329.0000000000
1244.0000000000 1326.0000000000
1242.0000000000 1327.0000000000
1245.0000000000 1324.0000000000
1254.0000000000 1322.0000000000
1293.0000000000 1292.0000000000
1369.0000000000 1250.0000000000
1393.0000000000 1222.0000000000
1394.0000000000 1221.0000000000
1376.0000000000 1230.0000000000
1646.0000000000 1092.0000000000
1565.0000000000 1135.0000000000
1480.0000000000 1172.0000000000
1476.0000000000 1174.0000000000
1479.0000000000 1173.0000000000
1475.0000000000 1175.0000000000
1472.0000000000 1176.0000000000
1468.0000000000 1177.0000000000
1551.0000000000 1141.0000000000
1536.0000000000 1143.0000000000
1599.0000000000 1123.0000000000
1627.0000000000 1099.0000000000
1610.0000000000 1106.0000000000
1628.0000000000 1098.0000000000
1684.0000000000 1074.0000000000
1743.0000000000 1058.0000000000
1746.0000000000 1049.0000000000
1864.0000000000 1019.0000000000
1840.0000000000 1021.0000000000
1826.0000000000 1023.0000000000
1819.0000000000 1025.0000000000
1820.0000000000 1024.0000000000
1850.0000000000 1020.0000000000
1806.0000000000 1027.0000000000
1972.0000000000 973.0000000000
1985.0000000000 970.0000000000
1974.0000000000 971.0000000000
2043.0000000000 959.0000000000
2013.0000000000 961.0000000000
2004.0000000000 962.0000000000
2105.0000000000 938.0000000000
2072.0000000000 951.0000000000
2074.0000000000 942.0000000000
2267.0000000000 908.0000000000
2150.0000000000 930.0000000000
2146.0000000000 931.0000000000
2218.0000000000 916.0000000000
2201.0000000000 917.0000000000
2181.0000000000 918.0000000000
2162.0000000000 919.0000000000
2151.0000000000 921.0000000000
2290.0000000000 889.0000000000
2275.0000000000 890.0000000000
2296.0000000000 885.0000000000
2313.0000000000 881.0000000000
2338.0000000000 878.0000000000
2339.0000000000 875.0000000000
2402.0000000000 861.0000000000
2451.0000000000 857.0000000000
2416.0000000000 858.0000000000
2495.0000000000 845.0000000000
2505.0000000000 841.0000000000
2510.0000000000 840.0000000000
2490.0000000000 848.0000000000
2496.0000000000 842.0000000000
2544.0000000000 833.0000000000
2657.0000000000 824.0000000000
2638.0000000000 825.0000000000
2607.0000000000 826.0000000000
2581.0000000000 827.0000000000
2574.0000000000 828.0000000000
2566.0000000000 829.0000000000
2715.0000000000 812.0000000000
2886.0000000000 783.0000000000
2772.0000000000 796.0000000000
2714.0000000000 814.0000000000
2716.0000000000 804.0000000000
2749.0000000000 801.0000000000
2763.0000000000 797.0000000000
2755.0000000000 798.0000000000
2819.0000000000 795.0000000000
2825.0000000000 788.0000000000
2878.0000000000 784.0000000000
2864.0000000000 785.0000000000
2840.0000000000 786.0000000000
2940.0000000000 774.0000000000
2928.0000000000 775.0000000000
2945.0000000000 773.0000000000
3016.0000000000 770.0000000000
3017.0000000000 765.0000000000
3055.0000000000 761.0000000000
3122.0000000000 755.0000000000
3125.0000000000 754.0000000000
3200.0000000000 753.0000000000
3202.0000000000 747.0000000000
3225.0000000000 745.0000000000
3318.0000000000 744.0000000000
3321.0000000000 737.0000000000
3372.0000000000 734.0000000000
3368.0000000000 736.0000000000
3373.0000000000 733.0000000000
3387.0000000000 732.0000000000
3402.0000000000 731.0000000000
3466.0000000000 727.0000000000
3500.0000000000 725.0000000000
3554.0000000000 723.0000000000
3557.0000000000 722.0000000000
3578.0000000000 721.0000000000
3601.0000000000 720.0000000000
3628.0000000000 719.0000000000
