========= Estatisticas ========= 
Semente utilizada : 7605873
Quantidade de arestas removidas: 114839
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 15.73
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 59.73
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 37.59
Quantidade de solucoes não dominadas que o PR encontrou = 10
Quantiade de avalicoes da funcao objetivo = 1053474
Tempo FINAL(s) =  113.05
Resultado : 
8 30727
11 30619
12 30586
18 30397
20 30338
29 30092
33 30003
41 29808
52 29566
53 29553
60 29398
67 29263
73 29155
82 29002
92 28841
94 28810
121 28476
133 28264
135 28239
154 28017
155 28006
183 27735
199 27671
222 27389
225 27365
271 27100
306 26852
317 26801
337 26716
352 26622
388 26461
526 26012
547 25920
589 25833
626 25779
749 25555
758 25547
802 25342
842 25305
864 25249
885 25208
971 25085
1017 25066
1264 24780
1439 24649
1504 24618
1507 24497
1517 24488
1553 24456
1601 24414
1782 24307
1835 24304
2051 24181
2091 24164
2403 23835
2552 23711
2744 23580
2971 23437
3530 23099
3713 22992
3789 22948
4231 22780
4247 22686
4270 22673
4432 22582
4479 22562
4543 22541
4639 22467
4768 22396
5130 22199
5204 22159
5617 21937
5992 21737
6039 21712
6135 21661
6424 21508
6568 21432
7081 21162
7361 21015
7865 20751
7997 20682
8204 20574
8275 20537
8467 20437
8817 20255
8869 20228
8961 20184
9326 19991
9687 19808
9703 19796
10199 19540
10331 19472
10399 19437
10579 19355
10959 19149
11175 19038
11434 18905
11746 18745
11826 18704
12154 18536
12322 18450
12580 18318
12790 18300
12850 18180
13179 18012
13424 17887
13781 17705
14046 17570
14431 17374
14773 17200
14950 17110
15194 16986
15257 16954
15582 16789
15783 16687
15921 16617
16134 16509
16426 16361
16651 16247
16805 16169
17086 16154
17198 16135
17228 16118
17279 15929
17522 15806
17605 15764
17838 15756
17899 15730
17958 15695
18056 15671
18093 15648
18440 15424
18703 15358
18903 15253
18916 15234
19022 15198
19045 15112
19170 15080
19263 15075
19287 15059
19354 15043
20332 14514
20536 14416
20605 14375
20641 14356
20655 14353
20673 14318
20768 14292
20800 14275
20810 14265
20840 14245
20888 14242
20893 14225
21162 14097
21471 13950
21478 13932
21616 13874
21784 13795
21800 13780
22380 13480
22405 13473
22420 13460
22435 13455
22480 13430
22486 13429
22498 13425
22532 13407
22648 13354
22681 13342
22735 13315
22755 13307
22843 13286
22849 13277
23003 13172
23964 12738
24017 12678
24140 12662
24189 12609
24376 12564
24382 12544
24542 12454
24647 12414
24698 12394
24838 12364
25033 12222
25159 12139
25244 12104
25308 12071
25388 12027
25472 12016
25671 11904
25741 11808
25818 11767
25925 11695
26285 11540
26514 11499
26533 11429
26661 11352
26713 11322
26760 11265
27101 11256
27127 11053
27493 10949
27598 10848
27735 10743
27993 10669
28312 10579
28353 10562
28405 10558
28438 10514
28747 10328
28824 10272
29060 10240
29441 10032
29628 9965
29967 9705
30179 9677
30207 9660
30391 9558
30504 9513
31117 9003
31299 8913
31465 8831
31593 8769
31627 8751
31864 8634
32557 8292
32632 8255
32705 8219
32776 8184
33121 8014
33449 7855
33523 7816
33978 7592
34230 7468
34474 7348
34651 7261
34936 7121
35266 6959
35478 6855
35733 6730
35956 6623
36121 6540
36294 6513
36481 6364
36569 6321
36902 6252
37159 6033
37510 5862
37769 5736
37913 5666
38276 5595
38298 5479
38760 5255
38888 5193
39105 5088
39165 5059
39397 4947
39621 4839
39864 4722
39916 4697
40216 4553
40408 4461
40638 4351
40814 4267
41066 4147
41226 4071
41773 3815
41851 3775
42103 3656
42409 3512
42507 3466
42635 3406
42936 3280
43057 3209
43229 3129
43285 3103
43697 2913
43767 2881
44097 2731
44139 2712
44170 2698
44290 2644
44717 2454
44792 2421
44936 2358
45407 2156
45597 2077
45648 2056
45992 1918
46123 1867
46175 1847
46196 1839
46481 1819
46643 1684
47004 1574
47359 1476
47450 1452
47672 1415
47753 1406
