========= Estatisticas ========= 
Semente utilizada : 7105728
Quantidade de arestas removidas: 114839
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 15.42
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 57.5
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 36.3
Quantidade de solucoes não dominadas que o PR encontrou = 6
Quantiade de avalicoes da funcao objetivo = 1097198
Tempo FINAL(s) =  109.22
Resultado : 
11 30619
12 30586
13 30582
18 30397
20 30338
29 30092
31 30043
41 29808
52 29566
60 29398
62 29358
67 29263
73 29155
82 29002
89 28950
92 28841
94 28810
114 28541
133 28264
139 28219
149 28072
155 28006
185 27707
201 27567
207 27510
225 27365
231 27320
289 27051
306 26852
334 26711
352 26622
373 26559
388 26461
428 26425
450 26218
486 26119
525 26008
588 25899
611 25746
649 25676
723 25552
826 25307
838 25293
1161 24844
1169 24835
1300 24762
1412 24660
1415 24588
1507 24497
1517 24488
1553 24456
1600 24445
1601 24414
1691 24338
2255 23911
2352 23843
2430 23789
2710 23602
2744 23580
2843 23517
2971 23437
3107 23356
3529 23109
3530 23099
3789 22948
4247 22686
4270 22673
4432 22582
4639 22467
4768 22396
5130 22199
5204 22159
5437 22061
5477 22012
5617 21937
5992 21737
6039 21712
6135 21661
6424 21508
6568 21432
7081 21162
7329 21141
7361 21015
7865 20751
7997 20682
8204 20574
8275 20537
8467 20437
8817 20255
8869 20228
8971 20179
9326 19991
9667 19834
9703 19796
10193 19592
10199 19540
10331 19472
10399 19437
10474 19403
10959 19149
11175 19038
11434 18905
11746 18745
11826 18704
12154 18536
12322 18450
12580 18318
12850 18180
13148 18048
13179 18012
13424 17887
13781 17705
14046 17570
14431 17374
14754 17341
14773 17200
14950 17110
15194 16986
15257 16954
15582 16789
15783 16687
15921 16617
16134 16509
16426 16361
16651 16247
16805 16169
17279 15929
17522 15806
17605 15764
18045 15753
18115 15506
18202 15462
18647 15237
18929 15205
19000 15174
19136 15150
19259 15089
19400 15081
20234 14612
20315 14561
20626 14407
20718 14339
20758 14330
20805 14309
20833 14307
20847 14280
20850 14275
20881 14263
20973 14229
21004 14217
21015 14196
21284 14058
21352 14032
22208 13633
22276 13617
22399 13503
22525 13440
22571 13435
22594 13420
22630 13403
22668 13385
22676 13369
22733 13342
22779 13324
22781 13310
22925 13241
23109 13176
23144 13145
23276 13100
23906 12810
23925 12759
24018 12750
24045 12666
24086 12618
24312 12593
24411 12565
24589 12434
24640 12423
24663 12411
24791 12364
25004 12245
25102 12240
25232 12184
25439 12172
25786 11907
25827 11848
25909 11789
26012 11738
26179 11730
26223 11657
26307 11473
26591 11433
26675 11381
26845 11291
26896 11263
27172 11104
27431 11100
27524 11057
27942 10828
27944 10750
28288 10730
28322 10576
28324 10570
28658 10411
28725 10407
28742 10384
28901 10301
29001 10110
29546 10085
29843 9888
29877 9871
29881 9831
30162 9710
30167 9703
30218 9677
30389 9644
30403 9636
30602 9503
30792 9424
31002 9351
31117 9003
31465 8831
31598 8768
31627 8751
31864 8634
32445 8597
32499 8472
32557 8292
32632 8255
32776 8184
33121 8014
33421 7872
33523 7816
33978 7592
34230 7468
34474 7348
34651 7261
34936 7121
35266 6959
35478 6855
35733 6730
36027 6586
36121 6540
36481 6364
36569 6321
36913 6153
37159 6033
37510 5862
37769 5736
37913 5666
38298 5479
38760 5255
38888 5193
39105 5088
39165 5059
39397 4947
39621 4839
39864 4722
39916 4697
40216 4553
40408 4461
40638 4351
40814 4267
41066 4147
41226 4071
41749 3826
41796 3801
41851 3775
42103 3656
42409 3512
42507 3466
42635 3406
42682 3384
43057 3209
43223 3150
43229 3129
43285 3103
43697 2913
43767 2881
44097 2731
44139 2712
44170 2698
44290 2644
44717 2454
44792 2421
44936 2358
45597 2077
45648 2056
45978 1963
45992 1918
46123 1867
46175 1847
46196 1839
46566 1710
46704 1669
46856 1628
47110 1584
47253 1513
47580 1430
47622 1422
