========= Estatisticas ========= 
Semente utilizada : 8748354
Tempo(s) Final = 120.50
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2018
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 179
Quantidade de solucoes que a BL adicionou ao arquivo global: 4737
Quantidade de solucoes que o PR adicionou ao arquivo global: 2483
Quantidade de avaliacoes da funcao objetivo: 1922595
Pareto aproximativo: 
12.0000000000 8618.0000000000
17.0000000000 8520.0000000000
15.0000000000 8523.0000000000
13.0000000000 8536.0000000000
18.0000000000 8178.0000000000
24.0000000000 8113.0000000000
19.0000000000 8114.0000000000
25.0000000000 7754.0000000000
31.0000000000 7427.0000000000
192.0000000000 3789.0000000000
161.0000000000 4176.0000000000
154.0000000000 4248.0000000000
151.0000000000 4290.0000000000
149.0000000000 4333.0000000000
141.0000000000 4456.0000000000
138.0000000000 4510.0000000000
125.0000000000 4747.0000000000
124.0000000000 4750.0000000000
126.0000000000 4739.0000000000
107.0000000000 5130.0000000000
106.0000000000 5151.0000000000
95.0000000000 5463.0000000000
97.0000000000 5438.0000000000
99.0000000000 5394.0000000000
82.0000000000 5668.0000000000
85.0000000000 5612.0000000000
81.0000000000 5697.0000000000
67.0000000000 6093.0000000000
66.0000000000 6116.0000000000
65.0000000000 6149.0000000000
60.0000000000 6326.0000000000
59.0000000000 6353.0000000000
58.0000000000 6384.0000000000
55.0000000000 6446.0000000000
53.0000000000 6542.0000000000
48.0000000000 6716.0000000000
45.0000000000 6804.0000000000
46.0000000000 6766.0000000000
44.0000000000 6850.0000000000
40.0000000000 7019.0000000000
42.0000000000 6933.0000000000
41.0000000000 6973.0000000000
32.0000000000 7387.0000000000
35.0000000000 7266.0000000000
34.0000000000 7291.0000000000
33.0000000000 7324.0000000000
36.0000000000 7217.0000000000
37.0000000000 7135.0000000000
38.0000000000 7106.0000000000
39.0000000000 7046.0000000000
43.0000000000 6881.0000000000
47.0000000000 6728.0000000000
49.0000000000 6679.0000000000
50.0000000000 6641.0000000000
51.0000000000 6580.0000000000
54.0000000000 6478.0000000000
56.0000000000 6412.0000000000
62.0000000000 6257.0000000000
63.0000000000 6193.0000000000
68.0000000000 6043.0000000000
69.0000000000 6030.0000000000
70.0000000000 5985.0000000000
71.0000000000 5956.0000000000
75.0000000000 5859.0000000000
76.0000000000 5818.0000000000
80.0000000000 5713.0000000000
83.0000000000 5638.0000000000
87.0000000000 5559.0000000000
88.0000000000 5518.0000000000
90.0000000000 5471.0000000000
100.0000000000 5242.0000000000
105.0000000000 5171.0000000000
103.0000000000 5176.0000000000
109.0000000000 5064.0000000000
110.0000000000 5029.0000000000
114.0000000000 5001.0000000000
115.0000000000 4944.0000000000
116.0000000000 4906.0000000000
123.0000000000 4766.0000000000
128.0000000000 4684.0000000000
129.0000000000 4653.0000000000
130.0000000000 4633.0000000000
134.0000000000 4562.0000000000
137.0000000000 4511.0000000000
140.0000000000 4471.0000000000
139.0000000000 4478.0000000000
153.0000000000 4260.0000000000
158.0000000000 4190.0000000000
164.0000000000 4109.0000000000
170.0000000000 4055.0000000000
173.0000000000 3992.0000000000
176.0000000000 3980.0000000000
178.0000000000 3953.0000000000
180.0000000000 3908.0000000000
184.0000000000 3862.0000000000
187.0000000000 3828.0000000000
238.0000000000 3371.0000000000
234.0000000000 3406.0000000000
232.0000000000 3452.0000000000
217.0000000000 3532.0000000000
199.0000000000 3740.0000000000
194.0000000000 3752.0000000000
203.0000000000 3696.0000000000
204.0000000000 3675.0000000000
205.0000000000 3642.0000000000
210.0000000000 3599.0000000000
213.0000000000 3565.0000000000
222.0000000000 3516.0000000000
225.0000000000 3457.0000000000
246.0000000000 3302.0000000000
243.0000000000 3303.0000000000
254.0000000000 3243.0000000000
255.0000000000 3207.0000000000
263.0000000000 3145.0000000000
265.0000000000 3130.0000000000
272.0000000000 3085.0000000000
271.0000000000 3086.0000000000
284.0000000000 3005.0000000000
297.0000000000 2910.0000000000
312.0000000000 2827.0000000000
310.0000000000 2870.0000000000
315.0000000000 2810.0000000000
313.0000000000 2814.0000000000
317.0000000000 2791.0000000000
335.0000000000 2732.0000000000
326.0000000000 2740.0000000000
336.0000000000 2685.0000000000
354.0000000000 2626.0000000000
358.0000000000 2581.0000000000
355.0000000000 2583.0000000000
367.0000000000 2525.0000000000
372.0000000000 2498.0000000000
375.0000000000 2484.0000000000
387.0000000000 2430.0000000000
395.0000000000 2408.0000000000
392.0000000000 2414.0000000000
396.0000000000 2391.0000000000
420.0000000000 2329.0000000000
419.0000000000 2341.0000000000
424.0000000000 2279.0000000000
425.0000000000 2275.0000000000
478.0000000000 2104.0000000000
463.0000000000 2141.0000000000
469.0000000000 2121.0000000000
480.0000000000 2101.0000000000
484.0000000000 2081.0000000000
486.0000000000 2080.0000000000
481.0000000000 2082.0000000000
513.0000000000 2014.0000000000
550.0000000000 1883.0000000000
543.0000000000 1907.0000000000
545.0000000000 1897.0000000000
546.0000000000 1893.0000000000
552.0000000000 1877.0000000000
575.0000000000 1829.0000000000
566.0000000000 1855.0000000000
567.0000000000 1838.0000000000
607.0000000000 1741.0000000000
626.0000000000 1704.0000000000
627.0000000000 1697.0000000000
637.0000000000 1677.0000000000
639.0000000000 1671.0000000000
661.0000000000 1643.0000000000
647.0000000000 1654.0000000000
672.0000000000 1604.0000000000
691.0000000000 1580.0000000000
696.0000000000 1579.0000000000
712.0000000000 1532.0000000000
708.0000000000 1533.0000000000
734.0000000000 1490.0000000000
733.0000000000 1497.0000000000
736.0000000000 1484.0000000000
795.0000000000 1391.0000000000
799.0000000000 1389.0000000000
802.0000000000 1381.0000000000
813.0000000000 1372.0000000000
807.0000000000 1374.0000000000
829.0000000000 1345.0000000000
825.0000000000 1350.0000000000
898.0000000000 1258.0000000000
904.0000000000 1251.0000000000
918.0000000000 1235.0000000000
933.0000000000 1218.0000000000
941.0000000000 1209.0000000000
945.0000000000 1206.0000000000
955.0000000000 1194.0000000000
952.0000000000 1197.0000000000
1021.0000000000 1128.0000000000
1014.0000000000 1166.0000000000
1025.0000000000 1124.0000000000
1044.0000000000 1108.0000000000
1039.0000000000 1111.0000000000
1048.0000000000 1103.0000000000
1064.0000000000 1089.0000000000
1079.0000000000 1076.0000000000
1138.0000000000 1040.0000000000
1113.0000000000 1050.0000000000
1110.0000000000 1054.0000000000
1115.0000000000 1046.0000000000
1150.0000000000 1018.0000000000
1159.0000000000 1011.0000000000
1183.0000000000 993.0000000000
1227.0000000000 965.0000000000
1222.0000000000 968.0000000000
1216.0000000000 969.0000000000
1230.0000000000 959.0000000000
1238.0000000000 957.0000000000
1240.0000000000 952.0000000000
1261.0000000000 938.0000000000
1285.0000000000 923.0000000000
1320.0000000000 902.0000000000
1347.0000000000 890.0000000000
1342.0000000000 891.0000000000
1332.0000000000 895.0000000000
1348.0000000000 886.0000000000
1366.0000000000 876.0000000000
1401.0000000000 857.0000000000
1425.0000000000 845.0000000000
1441.0000000000 837.0000000000
1450.0000000000 833.0000000000
1433.0000000000 841.0000000000
1443.0000000000 836.0000000000
1476.0000000000 821.0000000000
1509.0000000000 812.0000000000
1494.0000000000 813.0000000000
1540.0000000000 797.0000000000
1555.0000000000 787.0000000000
1578.0000000000 785.0000000000
1682.0000000000 740.0000000000
1580.0000000000 777.0000000000
1590.0000000000 776.0000000000
1593.0000000000 772.0000000000
1611.0000000000 771.0000000000
1617.0000000000 763.0000000000
1639.0000000000 755.0000000000
1667.0000000000 747.0000000000
1673.0000000000 743.0000000000
1715.0000000000 729.0000000000
1728.0000000000 725.0000000000
1738.0000000000 722.0000000000
1784.0000000000 709.0000000000
1780.0000000000 710.0000000000
1975.0000000000 664.0000000000
1995.0000000000 661.0000000000
1846.0000000000 693.0000000000
1838.0000000000 695.0000000000
1817.0000000000 700.0000000000
1874.0000000000 687.0000000000
1857.0000000000 690.0000000000
1891.0000000000 682.0000000000
1926.0000000000 678.0000000000
1929.0000000000 676.0000000000
1930.0000000000 673.0000000000
1955.0000000000 669.0000000000
1966.0000000000 665.0000000000
2017.0000000000 659.0000000000
2020.0000000000 658.0000000000
2026.0000000000 653.0000000000
2047.0000000000 649.0000000000
2063.0000000000 646.0000000000
2074.0000000000 644.0000000000
2128.0000000000 638.0000000000
2110.0000000000 640.0000000000
2091.0000000000 641.0000000000
2370.0000000000 605.0000000000
2311.0000000000 611.0000000000
2325.0000000000 610.0000000000
2295.0000000000 614.0000000000
2280.0000000000 615.0000000000
2271.0000000000 616.0000000000
2186.0000000000 626.0000000000
2178.0000000000 627.0000000000
2156.0000000000 633.0000000000
2163.0000000000 629.0000000000
2191.0000000000 625.0000000000
2226.0000000000 622.0000000000
2236.0000000000 620.0000000000
2253.0000000000 618.0000000000
2239.0000000000 619.0000000000
2335.0000000000 609.0000000000
2338.0000000000 608.0000000000
2378.0000000000 604.0000000000
2399.0000000000 602.0000000000
2459.0000000000 597.0000000000
2443.0000000000 598.0000000000
2503.0000000000 593.0000000000
2555.0000000000 589.0000000000
2580.0000000000 588.0000000000
2583.0000000000 587.0000000000
2643.0000000000 583.0000000000
2707.0000000000 579.0000000000
2724.0000000000 578.0000000000
2760.0000000000 576.0000000000
2817.0000000000 573.0000000000
2837.0000000000 572.0000000000
2859.0000000000 571.0000000000
2882.0000000000 570.0000000000
2907.0000000000 569.0000000000
2934.0000000000 568.0000000000
2964.0000000000 567.0000000000
