========= Estatisticas ========= 
Semente utilizada : 6722857
Tempo(s) Final = 111.62
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 1913
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 180
Quantidade de solucoes que a BL adicionou ao arquivo global: 4696
Quantidade de solucoes que o PR adicionou ao arquivo global: 2181
Quantidade de avaliacoes da funcao objetivo: 1819890
Pareto aproximativo: 
12.0000000000 8618.0000000000
14.0000000000 8523.0000000000
13.0000000000 8536.0000000000
18.0000000000 8178.0000000000
24.0000000000 8109.0000000000
22.0000000000 8111.0000000000
19.0000000000 8114.0000000000
27.0000000000 7736.0000000000
25.0000000000 7754.0000000000
176.0000000000 3969.0000000000
178.0000000000 3934.0000000000
179.0000000000 3922.0000000000
174.0000000000 3980.0000000000
160.0000000000 4167.0000000000
166.0000000000 4086.0000000000
155.0000000000 4234.0000000000
146.0000000000 4385.0000000000
152.0000000000 4278.0000000000
149.0000000000 4322.0000000000
148.0000000000 4336.0000000000
135.0000000000 4561.0000000000
132.0000000000 4609.0000000000
131.0000000000 4625.0000000000
129.0000000000 4662.0000000000
114.0000000000 4994.0000000000
107.0000000000 5092.0000000000
106.0000000000 5113.0000000000
105.0000000000 5135.0000000000
104.0000000000 5155.0000000000
86.0000000000 5636.0000000000
69.0000000000 6030.0000000000
73.0000000000 5955.0000000000
70.0000000000 6013.0000000000
67.0000000000 6159.0000000000
62.0000000000 6306.0000000000
59.0000000000 6351.0000000000
58.0000000000 6376.0000000000
55.0000000000 6453.0000000000
45.0000000000 6877.0000000000
41.0000000000 7002.0000000000
40.0000000000 7007.0000000000
38.0000000000 7092.0000000000
36.0000000000 7238.0000000000
35.0000000000 7243.0000000000
34.0000000000 7286.0000000000
32.0000000000 7381.0000000000
33.0000000000 7324.0000000000
37.0000000000 7135.0000000000
39.0000000000 7046.0000000000
42.0000000000 6961.0000000000
43.0000000000 6881.0000000000
46.0000000000 6792.0000000000
47.0000000000 6728.0000000000
49.0000000000 6711.0000000000
50.0000000000 6651.0000000000
51.0000000000 6580.0000000000
53.0000000000 6542.0000000000
54.0000000000 6478.0000000000
57.0000000000 6404.0000000000
56.0000000000 6412.0000000000
66.0000000000 6189.0000000000
63.0000000000 6193.0000000000
68.0000000000 6043.0000000000
71.0000000000 5956.0000000000
74.0000000000 5924.0000000000
75.0000000000 5895.0000000000
76.0000000000 5818.0000000000
79.0000000000 5793.0000000000
80.0000000000 5713.0000000000
82.0000000000 5702.0000000000
83.0000000000 5638.0000000000
87.0000000000 5572.0000000000
88.0000000000 5518.0000000000
90.0000000000 5471.0000000000
96.0000000000 5458.0000000000
97.0000000000 5397.0000000000
98.0000000000 5315.0000000000
100.0000000000 5242.0000000000
103.0000000000 5176.0000000000
110.0000000000 5029.0000000000
115.0000000000 4967.0000000000
116.0000000000 4906.0000000000
122.0000000000 4852.0000000000
123.0000000000 4766.0000000000
128.0000000000 4738.0000000000
130.0000000000 4633.0000000000
133.0000000000 4590.0000000000
134.0000000000 4562.0000000000
137.0000000000 4511.0000000000
138.0000000000 4501.0000000000
139.0000000000 4478.0000000000
153.0000000000 4260.0000000000
158.0000000000 4190.0000000000
164.0000000000 4109.0000000000
173.0000000000 3992.0000000000
180.0000000000 3908.0000000000
187.0000000000 3828.0000000000
200.0000000000 3716.0000000000
198.0000000000 3719.0000000000
197.0000000000 3728.0000000000
235.0000000000 3372.0000000000
221.0000000000 3538.0000000000
222.0000000000 3530.0000000000
194.0000000000 3752.0000000000
204.0000000000 3679.0000000000
205.0000000000 3642.0000000000
211.0000000000 3584.0000000000
220.0000000000 3547.0000000000
218.0000000000 3555.0000000000
213.0000000000 3565.0000000000
223.0000000000 3499.0000000000
225.0000000000 3457.0000000000
234.0000000000 3379.0000000000
240.0000000000 3328.0000000000
246.0000000000 3297.0000000000
243.0000000000 3303.0000000000
255.0000000000 3207.0000000000
263.0000000000 3145.0000000000
270.0000000000 3107.0000000000
275.0000000000 3060.0000000000
269.0000000000 3109.0000000000
271.0000000000 3086.0000000000
287.0000000000 2974.0000000000
293.0000000000 2946.0000000000
291.0000000000 2948.0000000000
297.0000000000 2910.0000000000
313.0000000000 2814.0000000000
317.0000000000 2791.0000000000
333.0000000000 2726.0000000000
326.0000000000 2740.0000000000
335.0000000000 2701.0000000000
342.0000000000 2681.0000000000
336.0000000000 2685.0000000000
410.0000000000 2356.0000000000
413.0000000000 2328.0000000000
411.0000000000 2332.0000000000
370.0000000000 2512.0000000000
367.0000000000 2544.0000000000
371.0000000000 2509.0000000000
373.0000000000 2496.0000000000
372.0000000000 2498.0000000000
375.0000000000 2484.0000000000
387.0000000000 2430.0000000000
396.0000000000 2391.0000000000
422.0000000000 2305.0000000000
425.0000000000 2275.0000000000
473.0000000000 2108.0000000000
477.0000000000 2095.0000000000
463.0000000000 2141.0000000000
469.0000000000 2121.0000000000
491.0000000000 2075.0000000000
480.0000000000 2093.0000000000
485.0000000000 2077.0000000000
481.0000000000 2082.0000000000
529.0000000000 1940.0000000000
534.0000000000 1926.0000000000
546.0000000000 1893.0000000000
559.0000000000 1872.0000000000
552.0000000000 1877.0000000000
565.0000000000 1849.0000000000
567.0000000000 1838.0000000000
697.0000000000 1557.0000000000
607.0000000000 1741.0000000000
627.0000000000 1697.0000000000
639.0000000000 1671.0000000000
645.0000000000 1660.0000000000
653.0000000000 1647.0000000000
651.0000000000 1652.0000000000
647.0000000000 1654.0000000000
672.0000000000 1604.0000000000
716.0000000000 1525.0000000000
748.0000000000 1464.0000000000
762.0000000000 1441.0000000000
771.0000000000 1427.0000000000
789.0000000000 1407.0000000000
795.0000000000 1391.0000000000
802.0000000000 1381.0000000000
820.0000000000 1358.0000000000
807.0000000000 1374.0000000000
825.0000000000 1350.0000000000
981.0000000000 1178.0000000000
888.0000000000 1270.0000000000
898.0000000000 1258.0000000000
906.0000000000 1249.0000000000
904.0000000000 1251.0000000000
918.0000000000 1235.0000000000
933.0000000000 1218.0000000000
941.0000000000 1209.0000000000
952.0000000000 1197.0000000000
1015.0000000000 1154.0000000000
1023.0000000000 1128.0000000000
1025.0000000000 1124.0000000000
1039.0000000000 1111.0000000000
1048.0000000000 1103.0000000000
1064.0000000000 1089.0000000000
1079.0000000000 1076.0000000000
1086.0000000000 1070.0000000000
1110.0000000000 1056.0000000000
1098.0000000000 1060.0000000000
1115.0000000000 1046.0000000000
1143.0000000000 1031.0000000000
1150.0000000000 1018.0000000000
1214.0000000000 973.0000000000
1210.0000000000 979.0000000000
1211.0000000000 974.0000000000
1216.0000000000 969.0000000000
1227.0000000000 963.0000000000
1230.0000000000 959.0000000000
1240.0000000000 952.0000000000
1261.0000000000 938.0000000000
1327.0000000000 900.0000000000
1332.0000000000 895.0000000000
1348.0000000000 886.0000000000
1379.0000000000 872.0000000000
1363.0000000000 883.0000000000
1366.0000000000 876.0000000000
1401.0000000000 857.0000000000
1441.0000000000 840.0000000000
1457.0000000000 831.0000000000
1453.0000000000 834.0000000000
1443.0000000000 836.0000000000
1482.0000000000 820.0000000000
1476.0000000000 821.0000000000
1506.0000000000 812.0000000000
1494.0000000000 813.0000000000
1543.0000000000 792.0000000000
1555.0000000000 787.0000000000
1725.0000000000 726.0000000000
1722.0000000000 727.0000000000
1608.0000000000 770.0000000000
1614.0000000000 768.0000000000
1580.0000000000 777.0000000000
1593.0000000000 772.0000000000
1617.0000000000 763.0000000000
1632.0000000000 759.0000000000
1639.0000000000 755.0000000000
1673.0000000000 743.0000000000
1705.0000000000 733.0000000000
1715.0000000000 729.0000000000
1728.0000000000 725.0000000000
1738.0000000000 722.0000000000
1773.0000000000 713.0000000000
1929.0000000000 674.0000000000
1939.0000000000 671.0000000000
1945.0000000000 670.0000000000
1949.0000000000 669.0000000000
1835.0000000000 696.0000000000
1825.0000000000 698.0000000000
1847.0000000000 695.0000000000
1850.0000000000 694.0000000000
1855.0000000000 693.0000000000
1817.0000000000 700.0000000000
1857.0000000000 690.0000000000
1891.0000000000 682.0000000000
1930.0000000000 673.0000000000
1972.0000000000 664.0000000000
1966.0000000000 665.0000000000
2024.0000000000 655.0000000000
2026.0000000000 653.0000000000
2047.0000000000 649.0000000000
2063.0000000000 646.0000000000
2088.0000000000 643.0000000000
2074.0000000000 644.0000000000
2091.0000000000 641.0000000000
2367.0000000000 606.0000000000
2269.0000000000 616.0000000000
2292.0000000000 615.0000000000
2171.0000000000 628.0000000000
2181.0000000000 627.0000000000
2144.0000000000 640.0000000000
2154.0000000000 633.0000000000
2157.0000000000 630.0000000000
2163.0000000000 629.0000000000
2191.0000000000 625.0000000000
2331.0000000000 611.0000000000
2317.0000000000 612.0000000000
2299.0000000000 613.0000000000
2251.0000000000 618.0000000000
2239.0000000000 619.0000000000
2356.0000000000 607.0000000000
2338.0000000000 608.0000000000
2378.0000000000 604.0000000000
2399.0000000000 602.0000000000
2443.0000000000 598.0000000000
2554.0000000000 591.0000000000
2523.0000000000 592.0000000000
2503.0000000000 593.0000000000
2555.0000000000 589.0000000000
2583.0000000000 587.0000000000
2643.0000000000 583.0000000000
2707.0000000000 579.0000000000
2724.0000000000 578.0000000000
2760.0000000000 576.0000000000
2817.0000000000 573.0000000000
2837.0000000000 572.0000000000
2859.0000000000 571.0000000000
2882.0000000000 570.0000000000
2907.0000000000 569.0000000000
2934.0000000000 568.0000000000
2964.0000000000 567.0000000000
