========= Estatisticas ========= 
Semente utilizada : 977224
Quantidade de arestas removidas: 72501
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 6.81
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 51.94
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 26.98
Quantidade de solucoes não dominadas que o PR encontrou = 14
Quantiade de avalicoes da funcao objetivo = 1061655
Tempo FINAL(s) =  85.73
Resultado : 
7 25303
8 25262
11 25145
12 25109
14 25039
21 24805
28 24595
37 24346
41 24252
42 24224
52 24001
57 23896
60 23839
62 23796
68 23681
90 23304
100 23142
102 23111
109 23006
121 22848
131 22757
143 22601
145 22580
170 22402
174 22311
200 22098
209 22027
253 21721
265 21654
270 21622
280 21571
304 21458
349 21259
370 21209
392 21089
444 20980
502 20810
531 20741
543 20662
577 20591
587 20579
611 20513
916 20055
973 19987
994 19963
1003 19953
1136 19879
1168 19787
1222 19734
1326 19631
1347 19612
1474 19501
1574 19421
1691 19354
1754 19278
1783 19256
2025 19081
2051 19063
2067 19052
2253 18935
2640 18679
2692 18647
2718 18631
2754 18609
2777 18595
2812 18589
2863 18561
2906 18539
2949 18527
3109 18396
3390 18300
3391 18231
3781 18008
3820 17986
3964 17905
4014 17877
4224 17848
4253 17790
4293 17722
4331 17701
4480 17619
4511 17602
4553 17579
4775 17535
4839 17423
4944 17366
5040 17314
5350 17147
5391 17125
5501 17074
5512 17067
5568 17037
5587 17020
5673 16974
6131 16730
6229 16678
6637 16462
6690 16434
6798 16377
6896 16334
7064 16237
7104 16216
7629 15941
7875 15900
7974 15761
8070 15711
8551 15479
9239 15275
9277 15157
9353 15150
9412 15130
9471 15096
9514 15074
9666 14884
9782 14833
9858 14785
10074 14747
10192 14722
10394 14509
10538 14435
10739 14432
10797 14302
10949 14224
11183 14104
11432 14083
11443 14074
11511 13936
11595 13893
11802 13882
11853 13761
12033 13669
12268 13549
12364 13500
12462 13450
12666 13346
12878 13238
13050 13203
13096 13180
13180 13150
13373 13118
13591 13002
13925 12757
14211 12625
14247 12542
14706 12476
14889 12438
14892 12303
14982 12281
15189 12182
15301 12120
15626 11957
15663 11949
15675 11927
15743 11888
15810 11864
15860 11832
16289 11610
16351 11591
16490 11514
16550 11494
16564 11482
16627 11465
17044 11232
17192 11164
17224 11132
17243 11124
17267 11102
17291 11092
17365 11069
17530 10992
17533 10981
17554 10970
17575 10962
17606 10939
17919 10777
17976 10755
18028 10732
18166 10663
18278 10617
18297 10600
18883 10304
18897 10298
18959 10275
18990 10266
18995 10254
18999 10247
19077 10227
19099 10197
19261 10116
19320 10102
19380 10047
19449 10044
20218 9603
20386 9601
20418 9589
20463 9498
20470 9494
20672 9424
20797 9383
20863 9301
20936 9275
21436 9023
21446 8997
21666 8957
21684 8912
21742 8848
21843 8816
22063 8709
22111 8701
22193 8671
22428 8508
22714 8397
22766 8379
22838 8347
23087 8248
23222 8216
23307 8161
23516 8047
23536 7978
23726 7931
23937 7915
24331 7719
24334 7712
24397 7577
24591 7497
24712 7340
24782 7271
24936 7195
24953 7188
25009 7159
25151 7089
25358 6987
25559 6888
26014 6664
26214 6572
26329 6509
26628 6362
26742 6306
26907 6225
27156 6103
27252 6056
27581 5895
27759 5818
27851 5763
28324 5532
28488 5452
28644 5376
28945 5238
29162 5124
29396 5015
29477 4971
29545 4938
30040 4698
30168 4636
30416 4516
30476 4487
30766 4347
31283 4098
31483 4002
31556 3967
31765 3867
31853 3825
32083 3719
32105 3705
32166 3676
32246 3638
32451 3562
32550 3494
32694 3426
33051 3258
33179 3198
33226 3176
33601 3001
33687 2961
33743 2935
33825 2897
34150 2747
34187 2730
34283 2686
34353 2654
34725 2485
35228 2261
35269 2243
35349 2208
35395 2188
35621 2091
35678 2067
35709 2054
36403 1772
36449 1754
36550 1715
36592 1699
36739 1644
36827 1612
37010 1603
37117 1525
37167 1522
37202 1488
37447 1416
37513 1402
