========= Estatisticas ========= 
Semente utilizada : 2082380
Tempo(s) Final = 230.25
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 1841
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 172
Quantidade de solucoes que a BL adicionou ao arquivo global: 4636
Quantidade de solucoes que o PR adicionou ao arquivo global: 3082
Quantidade de avaliacoes da funcao objetivo: 2189195
Pareto aproximativo: 
11.0000000000 10361.0000000000
13.0000000000 10276.0000000000
12.0000000000 10277.0000000000
14.0000000000 10130.0000000000
19.0000000000 10049.0000000000
15.0000000000 10062.0000000000
20.0000000000 9764.0000000000
23.0000000000 9624.0000000000
22.0000000000 9651.0000000000
253.0000000000 4492.0000000000
240.0000000000 4601.0000000000
238.0000000000 4607.0000000000
233.0000000000 4730.0000000000
223.0000000000 4855.0000000000
178.0000000000 5409.0000000000
151.0000000000 5844.0000000000
145.0000000000 6001.0000000000
137.0000000000 6116.0000000000
143.0000000000 6027.0000000000
144.0000000000 6012.0000000000
141.0000000000 6060.0000000000
136.0000000000 6183.0000000000
142.0000000000 6045.0000000000
105.0000000000 6852.0000000000
91.0000000000 7239.0000000000
90.0000000000 7253.0000000000
73.0000000000 7691.0000000000
69.0000000000 7851.0000000000
70.0000000000 7769.0000000000
67.0000000000 7900.0000000000
64.0000000000 7967.0000000000
65.0000000000 7937.0000000000
63.0000000000 7998.0000000000
61.0000000000 8206.0000000000
60.0000000000 8219.0000000000
59.0000000000 8247.0000000000
54.0000000000 8364.0000000000
44.0000000000 8748.0000000000
40.0000000000 8874.0000000000
37.0000000000 8977.0000000000
38.0000000000 8926.0000000000
39.0000000000 8899.0000000000
32.0000000000 9218.0000000000
33.0000000000 9206.0000000000
29.0000000000 9450.0000000000
26.0000000000 9453.0000000000
31.0000000000 9239.0000000000
30.0000000000 9267.0000000000
36.0000000000 9000.0000000000
43.0000000000 8784.0000000000
42.0000000000 8790.0000000000
41.0000000000 8791.0000000000
52.0000000000 8427.0000000000
50.0000000000 8441.0000000000
57.0000000000 8259.0000000000
