========= Estatisticas ========= 
Semente utilizada : 8479113
Tempo(s) Final = 310.21
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2047
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 172
Quantidade de solucoes que a BL adicionou ao arquivo global: 4710
Quantidade de solucoes que o PR adicionou ao arquivo global: 3640
Quantidade de avaliacoes da funcao objetivo: 3022506
Pareto aproximativo: 
11.0000000000 10361.0000000000
12.0000000000 10277.0000000000
14.0000000000 10130.0000000000
18.0000000000 10036.0000000000
16.0000000000 10061.0000000000
15.0000000000 10062.0000000000
19.0000000000 9836.0000000000
20.0000000000 9764.0000000000
24.0000000000 9618.0000000000
23.0000000000 9649.0000000000
22.0000000000 9651.0000000000
224.0000000000 4866.0000000000
193.0000000000 5174.0000000000
166.0000000000 5579.0000000000
136.0000000000 6171.0000000000
146.0000000000 5954.0000000000
145.0000000000 5963.0000000000
144.0000000000 5983.0000000000
142.0000000000 6013.0000000000
141.0000000000 6032.0000000000
140.0000000000 6056.0000000000
137.0000000000 6109.0000000000
117.0000000000 6557.0000000000
115.0000000000 6601.0000000000
110.0000000000 6750.0000000000
106.0000000000 6814.0000000000
104.0000000000 6861.0000000000
103.0000000000 6882.0000000000
96.0000000000 7160.0000000000
93.0000000000 7182.0000000000
91.0000000000 7219.0000000000
87.0000000000 7460.0000000000
84.0000000000 7474.0000000000
83.0000000000 7490.0000000000
81.0000000000 7519.0000000000
73.0000000000 7679.0000000000
67.0000000000 7895.0000000000
65.0000000000 8013.0000000000
59.0000000000 8173.0000000000
58.0000000000 8199.0000000000
57.0000000000 8231.0000000000
56.0000000000 8259.0000000000
46.0000000000 8663.0000000000
47.0000000000 8617.0000000000
44.0000000000 8739.0000000000
43.0000000000 8765.0000000000
45.0000000000 8712.0000000000
40.0000000000 8928.0000000000
39.0000000000 8961.0000000000
35.0000000000 9114.0000000000
34.0000000000 9148.0000000000
27.0000000000 9429.0000000000
28.0000000000 9419.0000000000
26.0000000000 9453.0000000000
30.0000000000 9267.0000000000
38.0000000000 8994.0000000000
36.0000000000 9000.0000000000
41.0000000000 8791.0000000000
48.0000000000 8557.0000000000
49.0000000000 8491.0000000000
50.0000000000 8441.0000000000
55.0000000000 8260.0000000000
60.0000000000 8129.0000000000
61.0000000000 8067.0000000000
62.0000000000 8020.0000000000
68.0000000000 7864.0000000000
69.0000000000 7829.0000000000
70.0000000000 7771.0000000000
71.0000000000 7735.0000000000
72.0000000000 7705.0000000000
75.0000000000 7660.0000000000
76.0000000000 7589.0000000000
90.0000000000 7245.0000000000
88.0000000000 7260.0000000000
97.0000000000 7025.0000000000
101.0000000000 6927.0000000000
102.0000000000 6899.0000000000
111.0000000000 6683.0000000000
113.0000000000 6636.0000000000
120.0000000000 6519.0000000000
121.0000000000 6452.0000000000
134.0000000000 6295.0000000000
128.0000000000 6298.0000000000
138.0000000000 6088.0000000000
139.0000000000 6068.0000000000
147.0000000000 5916.0000000000
149.0000000000 5879.0000000000
158.0000000000 5717.0000000000
161.0000000000 5674.0000000000
162.0000000000 5647.0000000000
164.0000000000 5643.0000000000
168.0000000000 5546.0000000000
175.0000000000 5434.0000000000
183.0000000000 5365.0000000000
182.0000000000 5371.0000000000
179.0000000000 5372.0000000000
189.0000000000 5222.0000000000
192.0000000000 5178.0000000000
195.0000000000 5136.0000000000
198.0000000000 5114.0000000000
222.0000000000 4887.0000000000
216.0000000000 4891.0000000000
212.0000000000 4940.0000000000
213.0000000000 4902.0000000000
227.0000000000 4809.0000000000
243.0000000000 4625.0000000000
240.0000000000 4626.0000000000
235.0000000000 4665.0000000000
236.0000000000 4629.0000000000
245.0000000000 4593.0000000000
248.0000000000 4497.0000000000
255.0000000000 4468.0000000000
268.0000000000 4335.0000000000
267.0000000000 4342.0000000000
264.0000000000 4358.0000000000
265.0000000000 4356.0000000000
262.0000000000 4372.0000000000
259.0000000000 4382.0000000000
290.0000000000 4103.0000000000
292.0000000000 4069.0000000000
305.0000000000 3987.0000000000
300.0000000000 4007.0000000000
301.0000000000 3993.0000000000
315.0000000000 3905.0000000000
316.0000000000 3873.0000000000
319.0000000000 3850.0000000000
328.0000000000 3784.0000000000
327.0000000000 3790.0000000000
341.0000000000 3713.0000000000
344.0000000000 3671.0000000000
350.0000000000 3631.0000000000
368.0000000000 3516.0000000000
390.0000000000 3473.0000000000
382.0000000000 3474.0000000000
379.0000000000 3481.0000000000
373.0000000000 3483.0000000000
401.0000000000 3451.0000000000
404.0000000000 3396.0000000000
406.0000000000 3382.0000000000
407.0000000000 3363.0000000000
412.0000000000 3249.0000000000
416.0000000000 3226.0000000000
422.0000000000 3192.0000000000
442.0000000000 3106.0000000000
437.0000000000 3112.0000000000
451.0000000000 3064.0000000000
494.0000000000 2899.0000000000
490.0000000000 2908.0000000000
479.0000000000 2909.0000000000
508.0000000000 2787.0000000000
510.0000000000 2772.0000000000
547.0000000000 2643.0000000000
542.0000000000 2647.0000000000
579.0000000000 2550.0000000000
583.0000000000 2518.0000000000
596.0000000000 2473.0000000000
591.0000000000 2485.0000000000
592.0000000000 2481.0000000000
593.0000000000 2474.0000000000
621.0000000000 2394.0000000000
624.0000000000 2382.0000000000
625.0000000000 2378.0000000000
629.0000000000 2367.0000000000
691.0000000000 2211.0000000000
724.0000000000 2141.0000000000
723.0000000000 2145.0000000000
725.0000000000 2134.0000000000
730.0000000000 2123.0000000000
735.0000000000 2120.0000000000
736.0000000000 2110.0000000000
792.0000000000 1998.0000000000
813.0000000000 1956.0000000000
832.0000000000 1923.0000000000
864.0000000000 1881.0000000000
868.0000000000 1863.0000000000
876.0000000000 1850.0000000000
880.0000000000 1844.0000000000
886.0000000000 1834.0000000000
893.0000000000 1823.0000000000
941.0000000000 1751.0000000000
951.0000000000 1737.0000000000
1203.0000000000 1523.0000000000
999.0000000000 1676.0000000000
1002.0000000000 1670.0000000000
1033.0000000000 1634.0000000000
1034.0000000000 1630.0000000000
1083.0000000000 1572.0000000000
1117.0000000000 1539.0000000000
1110.0000000000 1543.0000000000
1100.0000000000 1553.0000000000
1095.0000000000 1559.0000000000
1094.0000000000 1563.0000000000
1099.0000000000 1554.0000000000
1250.0000000000 1455.0000000000
1257.0000000000 1397.0000000000
1264.0000000000 1389.0000000000
1336.0000000000 1333.0000000000
1340.0000000000 1322.0000000000
1352.0000000000 1312.0000000000
1382.0000000000 1300.0000000000
1373.0000000000 1301.0000000000
1363.0000000000 1303.0000000000
1472.0000000000 1222.0000000000
1473.0000000000 1219.0000000000
1484.0000000000 1216.0000000000
1486.0000000000 1210.0000000000
1544.0000000000 1187.0000000000
1547.0000000000 1171.0000000000
1555.0000000000 1164.0000000000
1579.0000000000 1149.0000000000
1592.0000000000 1141.0000000000
1640.0000000000 1113.0000000000
1693.0000000000 1084.0000000000
1691.0000000000 1085.0000000000
1687.0000000000 1087.0000000000
1735.0000000000 1063.0000000000
1768.0000000000 1049.0000000000
1777.0000000000 1042.0000000000
1804.0000000000 1030.0000000000
1855.0000000000 1012.0000000000
1844.0000000000 1013.0000000000
1874.0000000000 1001.0000000000
1894.0000000000 999.0000000000
1900.0000000000 991.0000000000
1943.0000000000 989.0000000000
1947.0000000000 980.0000000000
1948.0000000000 973.0000000000
1994.0000000000 959.0000000000
1968.0000000000 966.0000000000
1980.0000000000 964.0000000000
1981.0000000000 961.0000000000
2064.0000000000 941.0000000000
2100.0000000000 930.0000000000
2080.0000000000 931.0000000000
2068.0000000000 932.0000000000
2107.0000000000 920.0000000000
2127.0000000000 914.0000000000
2180.0000000000 905.0000000000
2183.0000000000 898.0000000000
2265.0000000000 886.0000000000
2248.0000000000 887.0000000000
2234.0000000000 888.0000000000
2225.0000000000 890.0000000000
2205.0000000000 892.0000000000
2289.0000000000 882.0000000000
2293.0000000000 878.0000000000
2297.0000000000 869.0000000000
2323.0000000000 863.0000000000
2380.0000000000 855.0000000000
2395.0000000000 847.0000000000
2423.0000000000 841.0000000000
2478.0000000000 835.0000000000
2461.0000000000 836.0000000000
2442.0000000000 837.0000000000
2527.0000000000 820.0000000000
2564.0000000000 814.0000000000
2542.0000000000 818.0000000000
2543.0000000000 817.0000000000
2559.0000000000 815.0000000000
2565.0000000000 813.0000000000
2658.0000000000 806.0000000000
3127.0000000000 739.0000000000
3136.0000000000 738.0000000000
3126.0000000000 741.0000000000
3083.0000000000 743.0000000000
3071.0000000000 744.0000000000
3051.0000000000 746.0000000000
3032.0000000000 748.0000000000
3023.0000000000 749.0000000000
2661.0000000000 797.0000000000
2674.0000000000 795.0000000000
2694.0000000000 792.0000000000
2808.0000000000 782.0000000000
2812.0000000000 776.0000000000
2813.0000000000 775.0000000000
2857.0000000000 774.0000000000
2858.0000000000 769.0000000000
2942.0000000000 768.0000000000
2946.0000000000 758.0000000000
3013.0000000000 755.0000000000
3014.0000000000 750.0000000000
3041.0000000000 747.0000000000
3173.0000000000 735.0000000000
3153.0000000000 736.0000000000
3141.0000000000 737.0000000000
3223.0000000000 730.0000000000
3207.0000000000 731.0000000000
3303.0000000000 723.0000000000
3329.0000000000 721.0000000000
3385.0000000000 717.0000000000
3415.0000000000 715.0000000000
3446.0000000000 713.0000000000
3526.0000000000 708.0000000000
3560.0000000000 706.0000000000
3578.0000000000 705.0000000000
3678.0000000000 700.0000000000
3700.0000000000 699.0000000000
3724.0000000000 698.0000000000
3781.0000000000 697.0000000000
3787.0000000000 696.0000000000
