========= Estatisticas ========= 
Semente utilizada : 7176735
Quantidade de arestas removidas: 300776
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 97
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  299
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 83.17
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 70.3
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 1043212
Tempo FINAL(s) =  250.47
Resultado : 
4 45587
7 45508
10 45433
14 45349
19 45239
21 45195
29 45047
66 44512
98 44154
122 43881
140 43672
156 43587
175 43357
186 43356
207 43101
225 42994
237 42899
264 42768
304 42511
333 42290
355 42201
451 41775
474 41751
480 41618
514 41554
575 41413
606 41284
686 41027
689 41010
787 40775
912 40548
1077 40259
1113 40198
1124 40186
1159 40173
1657 39536
1749 39442
1848 39345
2005 39187
2312 38937
2608 38793
2769 38581
3199 38362
3478 38158
3618 38005
4051 37732
4155 37668
4454 37556
4703 37339
4725 37326
4793 37286
4985 37174
5080 37119
5673 36780
5742 36741
5950 36624
6596 36265
6634 36244
6721 36196
6981 36053
7012 36036
7412 35841
7507 35766
7817 35598
8480 35241
8676 35136
9216 34848
9248 34831
9758 34561
9902 34485
10223 34405
10491 34175
10611 34112
11075 33869
11535 33629
11775 33504
12148 33321
12150 33309
12202 33282
12823 32960
12935 32902
13341 32692
13899 32404
14262 32217
14330 32182
14789 31954
14820 31930
15036 31819
15480 31591
16065 31291
16145 31250
16596 31019
17284 30667
17599 30506
18116 30242
18704 29942
19214 29682
20009 29277
20614 28969
21613 28784
21640 28447
21785 28391
22053 28237
22846 27834
22964 27778
23287 27610
23677 27412
24544 27377
24615 26936
25167 26656
25735 26368
26246 26109
26696 25881
26927 25764
27322 25564
27808 25318
27974 25234
28399 25019
28660 24887
28838 24797
29656 24766
29806 24516
30219 24490
30324 24334
30326 24185
30730 24176
30883 23959
31288 23841
31498 23768
32688 23084
32837 23037
33390 22781
33437 22778
33501 22705
33548 22662
33644 22591
33712 22555
33855 22499
33936 22496
33973 22465
34024 22449
34092 22369
34109 22350
34133 22337
34211 22301
35528 21621
36000 21386
36021 21374
36034 21373
36038 21359
36067 21357
36075 21338
36137 21330
36229 21264
36277 21237
36368 21206
36405 21190
36682 21043
36750 21016
36891 20963
36962 20916
37005 20883
37078 20851
37158 20814
37227 20770
37266 20744
37335 20720
37410 20697
37620 20590
38565 20154
38756 20057
38769 20036
38979 19942
39082 19913
39273 19832
39301 19793
39335 19780
39909 19505
39955 19483
39966 19481
40043 19381
40193 19355
40491 19267
40495 19206
40584 19133
40984 18979
41106 18977
41155 18867
41375 18695
41569 18682
41817 18599
41847 18517
42481 18183
42534 18124
42553 18115
42656 18108
42989 17965
43213 17853
43658 17674
43824 17549
43901 17511
44272 17411
44405 17264
44730 17190
45093 17027
45348 16857
45521 16516
46227 16451
46340 16336
46475 16177
46627 16088
47053 15939
47376 15524
47661 15383
47847 15291
48393 15021
48749 14845
49184 14630
49544 14605
49779 14336
50598 13935
50692 13885
51404 13871
51469 13787
51583 13445
51978 13250
52625 13247
52748 12870
53196 12650
53273 12611
53706 12606
53857 12323
54425 12043
55253 11635
55789 11371
56504 11019
56945 10802
57677 10442
58267 10152
58780 9900
59440 9576
59917 9342
60478 9067
60968 8827
61485 8574
61980 8332
62453 8101
62945 7861
63569 7557
63645 7520
64200 7250
64760 6978
64828 6945
66011 6372
66071 6343
66198 6336
66738 6021
66794 5994
67145 5825
67197 5800
67597 5608
67645 5585
68220 5310
68352 5247
68835 5017
68995 4941
69432 4734
69576 4666
70120 4410
70185 4396
70344 4305
70391 4283
70796 4094
71048 3977
71089 3958
71648 3700
71912 3579
71947 3563
72572 3347
72695 3223
72795 3178
72824 3165
73219 3003
73272 2991
73364 2925
73439 2892
73567 2836
73873 2799
74139 2759
74222 2555
74260 2539
74607 2395
74751 2353
75045 2331
75051 2241
76149 1940
76160 1821
76299 1792
76516 1722
76965 1638
