========= Estatisticas ========= 
Semente utilizada : 6755089
Quantidade de arestas removidas: 489923
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 100.3
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 91.17
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 41.87
Quantidade de solucoes não dominadas que o PR encontrou = 6
Quantiade de avalicoes da funcao objetivo = 698951
Tempo FINAL(s) =  233.34
Resultado : 
0 19599
5 19346
8 19231
10 19163
12 19099
13 19068
17 18950
19 18894
22 18814
27 18684
32 18570
37 18440
41 18348
48 18194
50 18152
53 18092
54 18078
67 17826
72 17736
78 17634
83 17562
93 17394
104 17229
113 17109
117 17047
135 16813
139 16763
146 16692
154 16583
167 16440
178 16319
216 15939
220 15901
250 15631
254 15597
266 15512
297 15253
307 15178
310 15156
335 14991
342 14959
364 14782
385 14652
408 14514
412 14491
430 14412
432 14381
460 14241
477 14155
512 13984
519 13962
554 13797
573 13759
595 13633
608 13610
648 13426
660 13402
700 13275
732 13169
740 13120
778 13050
877 12737
903 12711
922 12611
927 12599
949 12548
958 12533
1020 12431
1049 12357
1093 12272
1095 12265
1349 11866
1383 11789
1387 11752
1399 11727
1451 11654
1549 11533
1732 11326
1797 11287
1826 11235
1890 11195
1961 11129
2272 10919
2562 10633
2586 10619
2638 10600
2642 10587
2651 10582
2737 10554
2855 10521
2882 10466
2963 10463
3004 10418
3075 10411
3231 10344
3824 10102
3826 10092
4397 9901
4854 9833
4910 9821
5106 9771
5972 9516
6026 9514
6401 9483
6802 9363
7418 9272
7730 9202
8653 9044
8701 9030
8723 9016
9102 8956
9517 8904
9720 8861
9940 8828
11081 8665
11429 8617
11847 8560
11884 8555
11936 8548
12701 8446
12742 8444
12754 8439
13230 8422
13470 8346
13755 8309
13825 8300
13903 8290
14745 8260
14907 8222
15338 8132
15396 8106
15723 8093
15868 8077
17019 7903
17077 7896
17177 7886
17259 7875
17358 7864
17670 7863
18116 7785
18561 7781
18739 7759
18793 7721
19155 7671
19530 7623
19705 7602
21654 7403
21662 7388
21957 7362
21979 7359
22068 7353
22435 7303
22568 7297
22659 7249
22660 7248
22672 7245
24021 7137
24106 7128
24501 7084
24580 7073
24622 7069
24759 7053
25282 6998
25523 6969
25579 6965
25641 6964
25651 6956
25819 6944
26139 6907
26165 6903
28133 6638
28672 6631
28738 6630
28861 6629
29364 6572
29774 6530
30040 6490
30754 6412
31398 6377
32391 6312
32694 6222
32899 6215
33023 6166
33391 6153
33593 6051
33848 6024
34753 6003
34882 5998
34943 5995
35516 5936
35724 5886
36085 5855
36786 5766
36993 5747
37206 5733
37295 5662
37909 5657
38380 5593
38399 5547
38938 5491
39624 5457
40042 5445
41043 5405
41472 5327
41522 5264
41643 5239
42513 5123
43493 5023
44379 4966
44496 4921
44615 4912
45186 4851
45304 4840
46754 4817
47329 4748
47348 4743
47428 4724
47915 4648
48106 4573
48235 4556
48651 4534
49691 4445
50431 4340
50710 4298
50892 4280
51378 4232
52306 4141
52952 4077
53339 4041
53619 4038
53835 3999
53921 3982
54197 3955
55304 3847
55858 3796
56096 3770
56959 3750
56986 3745
57049 3739
57926 3722
57982 3717
58018 3584
58765 3512
59488 3447
59545 3437
60713 3325
61465 3253
62091 3209
64468 2967
64563 2958
64859 2930
65142 2909
65283 2890
65538 2866
66690 2758
67458 2686
68133 2623
69039 2579
69122 2531
69316 2513
69574 2490
70126 2438
70776 2378
70928 2364
71102 2348
71888 2296
73179 2160
74424 2046
74513 2038
74981 1996
75316 1966
75876 1916
76191 1888
76939 1822
77509 1772
78843 1656
79307 1616
79797 1574
80079 1550
80138 1545
81638 1420
81932 1396
83114 1301
83177 1296
83405 1278
83558 1266
84678 1180
84878 1165
85364 1129
86574 1043
86662 1037
87442 985
87488 982
87674 970
88077 945
88822 900
89702 857
90436 817
90601 810
90676 807
