========= Estatisticas ========= 
Semente utilizada : 1078065
Quantidade de arestas removidas: 18528
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0.45
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 34.91
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 4.53
Quantidade de solucoes não dominadas que o PR encontrou = 2
Quantiade de avalicoes da funcao objetivo = 515846
Tempo FINAL(s) =  39.89
Resultado : 
30 10273
31 10191
32 10114
33 10041
34 9972
35 9906
36 9841
38 9713
40 9587
41 9525
43 9403
44 9343
45 9321
46 9227
47 9170
48 9115
52 8923
54 8797
55 8747
59 8551
61 8455
62 8409
63 8365
65 8283
67 8202
68 8162
72 8008
75 7894
76 7857
77 7821
78 7786
80 7718
84 7586
86 7522
88 7459
90 7398
93 7308
99 7134
102 7050
104 6995
106 6941
109 6866
111 6816
112 6792
114 6745
120 6608
123 6545
125 6504
132 6364
134 6325
138 6249
142 6175
144 6139
146 6105
148 6072
156 5943
164 5821
166 5792
169 5757
173 5696
175 5667
182 5634
183 5571
189 5489
194 5431
195 5422
202 5342
208 5279
221 5179
222 5143
225 5115
238 4999
249 4911
254 4869
259 4833
268 4793
275 4760
276 4700
280 4671
297 4552
307 4486
312 4454
317 4432
331 4344
341 4287
353 4222
366 4153
387 4056
390 4034
398 4005
405 3968
419 3909
433 3852
447 3834
450 3785
462 3753
486 3656
517 3612
518 3557
528 3529
529 3526
535 3509
560 3459
561 3449
581 3399
623 3308
627 3305
665 3287
690 3173
717 3167
760 3069
800 3020
862 2965
880 2940
921 2871
967 2813
1000 2766
1029 2743
1048 2721
1064 2716
1077 2687
1113 2654
1116 2652
1135 2634
1155 2616
1235 2591
1354 2543
1392 2521
1404 2516
1444 2452
1581 2351
1598 2324
1600 2322
1618 2314
1789 2272
1809 2237
1839 2221
1996 2193
2061 2154
2075 2146
2112 2124
2159 2106
2257 2076
2312 2069
2329 2057
2370 2050
2582 1986
2603 1981
2701 1958
2786 1941
2952 1901
3063 1877
3115 1866
3158 1857
3336 1844
3482 1794
3510 1787
3537 1782
3630 1765
3721 1749
3778 1744
3917 1731
4026 1698
4051 1695
4130 1682
4174 1674
4376 1642
4446 1640
4456 1636
4466 1629
4500 1623
4645 1611
4713 1603
4737 1589
4822 1587
4845 1578
4852 1572
4907 1565
5251 1521
5375 1512
5438 1491
5523 1485
5652 1463
5706 1460
5778 1454
5807 1451
5949 1440
5953 1437
6005 1426
6196 1403
6260 1386
6323 1384
6488 1364
6529 1354
6662 1337
6724 1334
6746 1327
6836 1326
6872 1317
6885 1314
6927 1311
7022 1297
7209 1291
7402 1253
7497 1247
7561 1233
7649 1222
7711 1215
7782 1207
7966 1187
8174 1186
8182 1185
8194 1161
8285 1151
8441 1136
8717 1122
8751 1106
8787 1099
8802 1096
8819 1093
8894 1085
9017 1073
9110 1071
9217 1063
9249 1054
9274 1045
9337 1044
9389 1033
9574 1019
9592 1012
9848 990
9884 982
9933 977
10233 969
10246 966
10425 929
10503 920
10605 910
10697 901
10902 881
11057 866
11140 858
11203 852
11341 839
11384 835
11533 825
11546 820
11845 799
11897 788
11986 780
12105 772
12132 767
12189 762
12314 755
12385 745
12479 737
12597 727
12668 721
12751 714
12890 712
12991 694
13113 684
13199 677
13226 676
13261 672
13299 669
13583 647
13689 639
13729 636
13837 628
14001 616
14088 610
14139 606
14224 602
14377 589
14477 582
14520 581
14593 574
14681 568
14817 559
14878 555
14924 552
15001 547
15172 536
15332 526
15433 520
15523 515
15596 511
15784 502
15885 496
15927 494
16014 490
16084 487
16133 485
16324 478
16455 474
16493 473
16576 471
16620 470
16669 469
