========= Estatisticas ========= 
Semente utilizada : 4342323
Quantidade de arestas removidas: 18528
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0.46
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 37.31
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 4.66
Quantidade de solucoes não dominadas que o PR encontrou = 1
Quantiade de avalicoes da funcao objetivo = 511351
Tempo FINAL(s) =  42.43
Resultado : 
30 10273
31 10191
32 10114
33 10041
34 9972
35 9906
36 9841
38 9713
40 9587
41 9525
43 9403
44 9343
46 9227
47 9170
48 9115
52 8921
53 8858
54 8797
55 8747
59 8551
61 8455
62 8409
63 8365
65 8283
67 8202
68 8162
72 8008
75 7894
76 7857
77 7821
78 7786
84 7586
85 7585
86 7522
88 7459
90 7398
93 7308
99 7134
102 7050
104 6995
106 6941
111 6816
112 6792
114 6745
119 6630
120 6608
123 6545
125 6504
127 6474
132 6364
134 6325
139 6236
142 6175
146 6105
148 6072
150 6048
156 5943
160 5881
164 5821
166 5792
171 5722
175 5667
189 5489
192 5463
194 5431
198 5386
208 5279
210 5264
216 5200
222 5143
225 5115
239 5004
240 4982
247 4924
264 4797
270 4761
276 4700
283 4650
286 4628
297 4552
304 4512
315 4436
341 4287
353 4222
364 4164
366 4153
382 4074
390 4033
405 3968
411 3943
419 3909
438 3845
461 3764
465 3738
482 3673
506 3649
520 3594
530 3574
535 3509
543 3487
545 3484
555 3467
566 3426
577 3401
580 3392
619 3306
638 3279
697 3197
742 3164
755 3091
767 3069
809 2995
834 2988
894 2892
903 2875
925 2851
980 2806
1007 2772
1033 2759
1077 2687
1089 2682
1099 2672
1135 2634
1151 2621
1283 2614
1327 2584
1356 2570
1401 2488
1444 2450
1473 2417
1585 2353
1594 2343
1600 2322
1636 2312
1731 2290
1737 2286
1795 2249
1872 2236
1923 2194
2050 2149
2121 2142
2184 2133
2244 2125
2276 2107
2357 2086
2529 2079
2548 2005
2582 1986
2603 1981
2701 1958
2855 1927
2952 1901
3063 1877
3115 1866
3314 1827
3373 1817
3465 1815
3484 1798
3609 1786
3617 1781
3721 1749
3881 1738
3887 1735
3984 1726
4026 1698
4120 1693
4174 1674
4352 1651
4376 1642
4398 1639
4479 1631
4500 1623
4613 1622
4776 1609
4783 1595
4831 1592
4938 1589
5053 1552
5152 1540
5259 1522
5453 1507
5547 1477
5601 1472
5641 1464
5697 1463
5804 1447
5812 1442
5875 1434
6076 1420
6203 1393
6260 1386
6322 1384
6371 1374
6412 1373
6519 1358
6636 1348
6726 1336
6805 1320
6974 1303
7009 1296
7144 1283
7224 1271
7428 1248
7544 1234
7649 1222
7711 1215
7782 1207
7848 1204
7865 1203
7942 1189
8194 1161
8285 1151
8351 1147
8553 1135
8612 1134
8721 1129
8753 1105
8819 1093
8894 1085
8934 1084
9176 1068
9201 1055
9267 1051
9274 1045
9284 1044
9363 1043
9389 1033
9511 1021
9592 1012
9728 998
9884 982
9933 977
10007 974
10110 970
10208 954
10394 939
10441 931
10477 928
10534 927
10605 910
10649 906
10791 892
10956 876
11057 866
11203 852
11341 839
11384 835
11505 828
11546 820
11861 803
11897 788
11986 780
12132 767
12189 762
12385 745
12475 739
12479 737
12597 727
12668 721
12751 714
12991 694
13065 688
13113 684
13199 677
13261 672
13299 669
13342 666
13583 647
13689 639
13837 628
13966 626
14001 616
14139 606
14255 598
14362 591
14377 589
14477 582
14593 574
14681 568
14817 559
14878 555
14924 552
15001 547
15172 536
15295 532
15332 526
15433 520
15523 515
15832 507
15848 498
15927 494
16014 490
16084 487
16133 485
16324 478
16455 474
16493 473
16576 471
16620 470
16766 469
